Freg_ID,Freg_Desc,Minutos,NUTS1,NUTS2,NUTS3,Concelho
100901,Amor,15.78,Continente,Centro,Região de Leiria,Leiria
100902,Arrabal,17.34,Continente,Centro,Região de Leiria,Leiria
100925,Bajouca,17.69,Continente,Centro,Região de Leiria,Leiria
100926,Bidoeira de Cima,17.32,Continente,Centro,Região de Leiria,Leiria
100907,Caranguejeira,16.48,Continente,Centro,Região de Leiria,Leiria
100909,Coimbrão,19.61,Continente,Centro,Região de Leiria,Leiria
100913,Maceira,14.09,Continente,Centro,Região de Leiria,Leiria
100915,Milagres,16.38,Continente,Centro,Região de Leiria,Leiria
100921,Regueira de Pontes,15.94,Continente,Centro,Região de Leiria,Leiria
100932,UF de Colmeias e Memória,16.66,Continente,Centro,Região de Leiria,Leiria
100933,"UF de Leiria, Pousos, Barreira e Cortes",15.45,Continente,Centro,Região de Leiria,Leiria
100934,UF de Marrazes e Barosa,14.86,Continente,Centro,Região de Leiria,Leiria
100935,UF de Monte Real e Carvide,18.11,Continente,Centro,Região de Leiria,Leiria
100936,UF de Monte Redondo e Carreira,17.35,Continente,Centro,Região de Leiria,Leiria
100937,UF de Parceiros e Azoia,14.93,Continente,Centro,Região de Leiria,Leiria
100938,UF de Santa Catarina da Serra e Chainça,15.56,Continente,Centro,Região de Leiria,Leiria
100939,UF de Santa Eufémia e Boa Vista,15.75,Continente,Centro,Região de Leiria,Leiria
100940,UF de Souto da Carpalhosa e Ortigosa,17.32,Continente,Centro,Região de Leiria,Leiria
101001,Marinha Grande,13.96,Continente,Centro,Região de Leiria,Marinha Grande
101003,Moita,12.54,Continente,Centro,Região de Leiria,Marinha Grande
101002,Vieira de Leiria,17.83,Continente,Centro,Região de Leiria,Marinha Grande
101301,Graça,19.07,Continente,Centro,Região de Leiria,Pedrógão Grande
101302,Pedrógão Grande,15.58,Continente,Centro,Região de Leiria,Pedrógão Grande
101303,Vila Facaia,15.08,Continente,Centro,Região de Leiria,Pedrógão Grande
101501,Abiul,19.66,Continente,Centro,Região de Leiria,Pombal
101503,Almagreira,17.16,Continente,Centro,Região de Leiria,Pombal
101504,Carnide,17.71,Continente,Centro,Região de Leiria,Pombal
101505,Carriço,18.3,Continente,Centro,Região de Leiria,Pombal
101506,Louriçal,17,Continente,Centro,Região de Leiria,Pombal
101515,Meirinhas,15.35,Continente,Centro,Região de Leiria,Pombal
101508,Pelariga,15.01,Continente,Centro,Região de Leiria,Pombal
101509,Pombal,15.77,Continente,Centro,Região de Leiria,Pombal
101510,Redinha,19.54,Continente,Centro,Região de Leiria,Pombal
101518,"UF de Guia, Ilha e Mata Mourisca",17.87,Continente,Centro,Região de Leiria,Pombal
101519,UF de Santiago e São Simão de Litém e Albergaria dos Doze,18.51,Continente,Centro,Região de Leiria,Pombal
101513,Vermoil,17.29,Continente,Centro,Região de Leiria,Pombal
101514,Vila Cã,16.18,Continente,Centro,Região de Leiria,Pombal
101602,Alqueidão da Serra,16.99,Continente,Centro,Região de Leiria,Porto de Mós
101605,Calvaria de Cima,14.28,Continente,Centro,Região de Leiria,Porto de Mós
101606,Juncal,15.1,Continente,Centro,Região de Leiria,Porto de Mós
101608,Mira de Aire,17.34,Continente,Centro,Região de Leiria,Porto de Mós
101609,Pedreiras,14.44,Continente,Centro,Região de Leiria,Porto de Mós
101614,Porto de Mós - São João Baptista e São Pedro,15.39,Continente,Centro,Região de Leiria,Porto de Mós
101610,São Bento,20.35,Continente,Centro,Região de Leiria,Porto de Mós
101613,Serro Ventoso,21.49,Continente,Centro,Região de Leiria,Porto de Mós
101615,UF de Alvados e Alcaria,20.32,Continente,Centro,Região de Leiria,Porto de Mós
101616,UF de Arrimal e Mendiga,20.61,Continente,Centro,Região de Leiria,Porto de Mós
090102,Carapito,17.48,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090103,Cortiçada,15.91,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090105,Dornelas,14.16,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090106,Eirado,13.17,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090107,Forninhos,19.57,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090109,Pena Verde,17.66,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090110,Pinheiro,19.49,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090114,UF de Aguiar da Beira e Coruche,13.1,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090115,UF de Sequeiros e Gradiz,15.07,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
090116,UF de Souto de Aguiar da Beira e Valverde,13.87,Continente,Centro,Viseu Dão Lafões,Aguiar da Beira
180201,Beijós,20.02,Continente,Centro,Viseu Dão Lafões,Carregal do Sal
180202,Cabanas de Viriato,14.3,Continente,Centro,Viseu Dão Lafões,Carregal do Sal
180208,Carregal do Sal,14.95,Continente,Centro,Viseu Dão Lafões,Carregal do Sal
180204,Oliveira do Conde,15.84,Continente,Centro,Viseu Dão Lafões,Carregal do Sal
180206,Parada,16.01,Continente,Centro,Viseu Dão Lafões,Carregal do Sal
180301,Almofala,27.02,Continente,Centro,Viseu Dão Lafões,Castro Daire
180303,Cabril,44.44,Continente,Centro,Viseu Dão Lafões,Castro Daire
180304,Castro Daire,15.09,Continente,Centro,Viseu Dão Lafões,Castro Daire
180305,Cujó,21.16,Continente,Centro,Viseu Dão Lafões,Castro Daire
180309,Gosende,29,Continente,Centro,Viseu Dão Lafões,Castro Daire
180312,Mões,18.55,Continente,Centro,Viseu Dão Lafões,Castro Daire
180313,Moledo,20.76,Continente,Centro,Viseu Dão Lafões,Castro Daire
180314,Monteiras,21.1,Continente,Centro,Viseu Dão Lafões,Castro Daire
180317,Pepim,20.83,Continente,Centro,Viseu Dão Lafões,Castro Daire
180319,Pinheiro,25.94,Continente,Centro,Viseu Dão Lafões,Castro Daire
180322,São Joaninho,20.14,Continente,Centro,Viseu Dão Lafões,Castro Daire
180323,"UF de Mamouros, Alva e Ribolhos",21.33,Continente,Centro,Viseu Dão Lafões,Castro Daire
180324,UF de Mezio e Moura Morta,23.91,Continente,Centro,Viseu Dão Lafões,Castro Daire
180325,UF de Parada de Ester e Ester,23.39,Continente,Centro,Viseu Dão Lafões,Castro Daire
180326,UF de Picão e Ermida,14.29,Continente,Centro,Viseu Dão Lafões,Castro Daire
180327,UF de Reriz e Gafanhão,19.39,Continente,Centro,Viseu Dão Lafões,Castro Daire
180601,Abrunhosa-a-Velha,21,Continente,Centro,Viseu Dão Lafões,Mangualde
180602,Alcafache,16.84,Continente,Centro,Viseu Dão Lafões,Mangualde
180605,Cunha Baixa,16.67,Continente,Centro,Viseu Dão Lafões,Mangualde
180606,Espinho,14.4,Continente,Centro,Viseu Dão Lafões,Mangualde
180607,Fornos de Maceira Dão,14.06,Continente,Centro,Viseu Dão Lafões,Mangualde
180608,Freixiosa,16.31,Continente,Centro,Viseu Dão Lafões,Mangualde
180614,Quintela de Azurara,16.18,Continente,Centro,Viseu Dão Lafões,Mangualde
180616,São João da Fresta,25.25,Continente,Centro,Viseu Dão Lafões,Mangualde
180619,"UF de Mangualde, Mesquitela e Cunha Alta",14.85,Continente,Centro,Viseu Dão Lafões,Mangualde
180620,UF de Moimenta de Maceira Dão e Lobelhe do Mato,15.86,Continente,Centro,Viseu Dão Lafões,Mangualde
180621,UF de Santiago de Cassurrães e Póvoa de Cervães,17.64,Continente,Centro,Viseu Dão Lafões,Mangualde
180622,"UF de Tavares (Chãs, Várzea e Travanca)",19.93,Continente,Centro,Viseu Dão Lafões,Mangualde
180901,Canas de Senhorim,15.42,Continente,Centro,Viseu Dão Lafões,Nelas
180908,Lapa do Lobo,13.89,Continente,Centro,Viseu Dão Lafões,Nelas
180903,Nelas,14.94,Continente,Centro,Viseu Dão Lafões,Nelas
180905,Senhorim,17.65,Continente,Centro,Viseu Dão Lafões,Nelas
180910,UF de Carvalhal Redondo e Aguieira,16.43,Continente,Centro,Viseu Dão Lafões,Nelas
180911,UF de Santar e Moreira,16.44,Continente,Centro,Viseu Dão Lafões,Nelas
180906,Vilar Seco,14.21,Continente,Centro,Viseu Dão Lafões,Nelas
181002,Arcozelo das Maias,19.8,Continente,Centro,Viseu Dão Lafões,Oliveira de Frades
181005,Pinheiro,15.25,Continente,Centro,Viseu Dão Lafões,Oliveira de Frades
181007,Ribeiradio,23.29,Continente,Centro,Viseu Dão Lafões,Oliveira de Frades
181008,São João da Serra,25.55,Continente,Centro,Viseu Dão Lafões,Oliveira de Frades
181009,São Vicente de Lafões,14.92,Continente,Centro,Viseu Dão Lafões,Oliveira de Frades
181013,UF de Arca e Varzielas,23.79,Continente,Centro,Viseu Dão Lafões,Oliveira de Frades
181014,UF de Destriz e Reigoso,19.15,Continente,Centro,Viseu Dão Lafões,Oliveira de Frades
181015,"UF de Oliveira de Frades, Souto de Lafões e Sejães",13.98,Continente,Centro,Viseu Dão Lafões,Oliveira de Frades
181102,Castelo de Penalva,17.7,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181103,Esmolfe,14.52,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181104,Germil,15.49,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181105,Ínsua,14.31,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181106,Lusinde,15.71,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181109,Pindo,19.03,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181110,Real,17.9,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181111,Sezures,13.63,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181112,Trancozelos,16.5,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181114,UF de Antas e Matela,23.16,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181115,UF de Vila Cova do Covelo/Mareco,21.71,Continente,Centro,Viseu Dão Lafões,Penalva do Castelo
181403,Pinheiro de Ázere,18.74,Continente,Centro,Viseu Dão Lafões,Santa Comba Dão
181405,São Joaninho,15.09,Continente,Centro,Viseu Dão Lafões,Santa Comba Dão
181406,São João de Areias,16.97,Continente,Centro,Viseu Dão Lafões,Santa Comba Dão
181410,UF de Ovoa e Vimieiro,18.61,Continente,Centro,Viseu Dão Lafões,Santa Comba Dão
181411,UF de Santa Comba Dão e Couto do Mosteiro,15.74,Continente,Centro,Viseu Dão Lafões,Santa Comba Dão
181412,UF de Treixedo e Nagozela,15.34,Continente,Centro,Viseu Dão Lafões,Santa Comba Dão
181602,Bordonhos,17.14,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181606,Figueiredo de Alva,24.13,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181607,Manhouce,27.51,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181608,Pindelo dos Milagres,21.59,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181609,Pinho,19.41,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181612,São Félix,20.24,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181615,Serrazes,16.06,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181616,Sul,22.8,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181620,UF de Carvalhais e Candal,15.55,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181621,UF de Santa Cruz da Trapa e São Cristóvão de Lafões,16.46,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181622,UF de São Martinho das Moitas e Covas do Rio,24.71,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181623,"UF de São Pedro do Sul, Várzea e Baiões",15.33,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181617,Valadares,19.79,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181619,Vila Maior,18.94,Continente,Centro,Viseu Dão Lafões,São Pedro do Sul
181702,Avelal,16.46,Continente,Centro,Viseu Dão Lafões,Sátão
181704,Ferreira de Aves,18.91,Continente,Centro,Viseu Dão Lafões,Sátão
181706,Mioma,16.25,Continente,Centro,Viseu Dão Lafões,Sátão
181707,Rio de Moinhos,18.05,Continente,Centro,Viseu Dão Lafões,Sátão
181709,São Miguel de Vila Boa,19.21,Continente,Centro,Viseu Dão Lafões,Sátão
181710,Sátão,17.02,Continente,Centro,Viseu Dão Lafões,Sátão
181711,Silvã de Cima,20.8,Continente,Centro,Viseu Dão Lafões,Sátão
181713,UF de Águas Boas e Forles,23.25,Continente,Centro,Viseu Dão Lafões,Sátão
181714,"UF de Romãs, Decermilo e Vila Longa",17.86,Continente,Centro,Viseu Dão Lafões,Sátão
182102,Campo de Besteiros,13.66,Continente,Centro,Viseu Dão Lafões,Tondela
182103,Canas de Santa Maria,15.37,Continente,Centro,Viseu Dão Lafões,Tondela
182105,Castelões,16.89,Continente,Centro,Viseu Dão Lafões,Tondela
182106,Dardavaz,15.27,Continente,Centro,Viseu Dão Lafões,Tondela
182107,Ferreirós do Dão,14.48,Continente,Centro,Viseu Dão Lafões,Tondela
182108,Guardão,19.22,Continente,Centro,Viseu Dão Lafões,Tondela
182109,Lajeosa do Dão,20.01,Continente,Centro,Viseu Dão Lafões,Tondela
182110,Lobão da Beira,15.82,Continente,Centro,Viseu Dão Lafões,Tondela
182111,Molelos,14.33,Continente,Centro,Viseu Dão Lafões,Tondela
182116,Parada de Gonta,18.87,Continente,Centro,Viseu Dão Lafões,Tondela
182118,Santiago de Besteiros,16.6,Continente,Centro,Viseu Dão Lafões,Tondela
182122,Tonda,14.83,Continente,Centro,Viseu Dão Lafões,Tondela
182127,UF de Barreiro de Besteiros e Tourigo,18.63,Continente,Centro,Viseu Dão Lafões,Tondela
182128,UF de Caparrosa e Silvares,19.19,Continente,Centro,Viseu Dão Lafões,Tondela
182129,UF de Mouraz e Vila Nova da Rainha,15.16,Continente,Centro,Viseu Dão Lafões,Tondela
182130,UF de São João do Monte e Mosteirinho,28.04,Continente,Centro,Viseu Dão Lafões,Tondela
182131,UF de São Miguel do Outeiro e Sabugosa,18.81,Continente,Centro,Viseu Dão Lafões,Tondela
182132,UF de Tondela e Nandufe,14.05,Continente,Centro,Viseu Dão Lafões,Tondela
182133,UF de Vilar de Besteiros e Mosteiro de Fráguas,15.74,Continente,Centro,Viseu Dão Lafões,Tondela
182203,Pendilhe,21.58,Continente,Centro,Viseu Dão Lafões,Vila Nova de Paiva
182204,Queiriga,16.5,Continente,Centro,Viseu Dão Lafões,Vila Nova de Paiva
182205,Touro,15.72,Continente,Centro,Viseu Dão Lafões,Vila Nova de Paiva
182208,"UF de Vila Nova de Paiva, Alhais e Fráguas",15.34,Continente,Centro,Viseu Dão Lafões,Vila Nova de Paiva
182206,Vila Cova à Coelheira,15.65,Continente,Centro,Viseu Dão Lafões,Vila Nova de Paiva
182301,Abraveses,14.8,Continente,Centro,Viseu Dão Lafões,Viseu
182304,Bodiosa,19.92,Continente,Centro,Viseu Dão Lafões,Viseu
182305,Calde,19.59,Continente,Centro,Viseu Dão Lafões,Viseu
182306,Campo,15.42,Continente,Centro,Viseu Dão Lafões,Viseu
182307,Cavernães,17.55,Continente,Centro,Viseu Dão Lafões,Viseu
182310,Cota,21.3,Continente,Centro,Viseu Dão Lafões,Viseu
182337,Coutos de Viseu,18.81,Continente,Centro,Viseu Dão Lafões,Viseu
182315,Fragosela,15.03,Continente,Centro,Viseu Dão Lafões,Viseu
182338,Freguesia de Fail e Vila Chã de Sá,15.12,Continente,Centro,Viseu Dão Lafões,Viseu
182316,Lordosa,17.84,Continente,Centro,Viseu Dão Lafões,Viseu
182318,Mundão,15.71,Continente,Centro,Viseu Dão Lafões,Viseu
182319,Orgens,14.52,Continente,Centro,Viseu Dão Lafões,Viseu
182320,Povolide,18.19,Continente,Centro,Viseu Dão Lafões,Viseu
182321,Ranhados,14.85,Continente,Centro,Viseu Dão Lafões,Viseu
182339,Repeses e São Salvador,15.04,Continente,Centro,Viseu Dão Lafões,Viseu
182322,Ribafeita,21.27,Continente,Centro,Viseu Dão Lafões,Viseu
182323,Rio de Loba,14.99,Continente,Centro,Viseu Dão Lafões,Viseu
182325,Santos Evos,16.62,Continente,Centro,Viseu Dão Lafões,Viseu
182340,São Cipriano e Vil de Souto,16.74,Continente,Centro,Viseu Dão Lafões,Viseu
182327,São João de Lourosa,14.47,Continente,Centro,Viseu Dão Lafões,Viseu
182329,São Pedro de France,19.95,Continente,Centro,Viseu Dão Lafões,Viseu
182317,Silgueiros,17.61,Continente,Centro,Viseu Dão Lafões,Viseu
182335,UF de Barreiros e Cepões,18.57,Continente,Centro,Viseu Dão Lafões,Viseu
182336,"UF de Boa Aldeia, Farminhão e Torredeita",19.13,Continente,Centro,Viseu Dão Lafões,Viseu
182341,Viseu,15.01,Continente,Centro,Viseu Dão Lafões,Viseu
182401,Alcofra,22.66,Continente,Centro,Viseu Dão Lafões,Vouzela
182403,Campia,16.53,Continente,Centro,Viseu Dão Lafões,Vouzela
182407,Fornelo do Monte,26.91,Continente,Centro,Viseu Dão Lafões,Vouzela
182409,Queirã,22.29,Continente,Centro,Viseu Dão Lafões,Vouzela
182410,São Miguel do Mato,23.3,Continente,Centro,Viseu Dão Lafões,Vouzela
182413,UF de Cambra e Carvalhal de Vermilhas,18.06,Continente,Centro,Viseu Dão Lafões,Vouzela
182414,UF de Fataunços e Figueiredo das Donas,17.21,Continente,Centro,Viseu Dão Lafões,Vouzela
182415,UF de Vouzela e Paços de Vilharigues,14.96,Continente,Centro,Viseu Dão Lafões,Vouzela
182411,Ventosa,19.49,Continente,Centro,Viseu Dão Lafões,Vouzela
050201,Alcains,16.06,Continente,Centro,Beira Baixa,Castelo Branco
050202,Almaceda,17.18,Continente,Centro,Beira Baixa,Castelo Branco
050203,Benquerenças,14.8,Continente,Centro,Beira Baixa,Castelo Branco
050205,Castelo Branco,14.07,Continente,Centro,Beira Baixa,Castelo Branco
050211,Lardosa,17.84,Continente,Centro,Beira Baixa,Castelo Branco
050212,Louriçal do Campo,19.09,Continente,Centro,Beira Baixa,Castelo Branco
050214,Malpica do Tejo,19.13,Continente,Centro,Beira Baixa,Castelo Branco
050216,Monforte da Beira,27.93,Continente,Centro,Beira Baixa,Castelo Branco
050220,Salgueiro do Campo,17.85,Continente,Centro,Beira Baixa,Castelo Branco
050221,Santo André das Tojeiras,24.35,Continente,Centro,Beira Baixa,Castelo Branco
050222,São Vicente da Beira,20.6,Continente,Centro,Beira Baixa,Castelo Branco
050223,Sarzedas,23.31,Continente,Centro,Beira Baixa,Castelo Branco
050225,Tinalhas,17.48,Continente,Centro,Beira Baixa,Castelo Branco
050226,UF de Cebolais de Cima e Retaxo,15.58,Continente,Centro,Beira Baixa,Castelo Branco
050227,UF de Escalos de Baixo e Mata,19.44,Continente,Centro,Beira Baixa,Castelo Branco
050228,UF de Escalos de Cima e Lousa,17.04,Continente,Centro,Beira Baixa,Castelo Branco
050229,UF de Freixial e Juncal do Campo,17.73,Continente,Centro,Beira Baixa,Castelo Branco
050230,UF de Ninho do Açor e Sobral do Campo,21.07,Continente,Centro,Beira Baixa,Castelo Branco
050231,UF de Póvoa de Rio de Moinhos e Cafede,15.8,Continente,Centro,Beira Baixa,Castelo Branco
050502,Aldeia de Santa Margarida,21.36,Continente,Centro,Beira Baixa,Idanha-a-Nova
050505,Ladoeiro,16.63,Continente,Centro,Beira Baixa,Idanha-a-Nova
050506,Medelim,12.67,Continente,Centro,Beira Baixa,Idanha-a-Nova
050509,Oledo,19.22,Continente,Centro,Beira Baixa,Idanha-a-Nova
050510,Penha Garcia,20.05,Continente,Centro,Beira Baixa,Idanha-a-Nova
050511,Proença-a-Velha,21.96,Continente,Centro,Beira Baixa,Idanha-a-Nova
050512,Rosmaninhal,19.39,Continente,Centro,Beira Baixa,Idanha-a-Nova
050514,São Miguel de Acha,21.68,Continente,Centro,Beira Baixa,Idanha-a-Nova
050516,Toulões,22.35,Continente,Centro,Beira Baixa,Idanha-a-Nova
050518,UF de Idanha-a-Nova e Alcafozes,12.9,Continente,Centro,Beira Baixa,Idanha-a-Nova
050519,UF de Monfortinho e Salvaterra do Extremo,19.93,Continente,Centro,Beira Baixa,Idanha-a-Nova
050520,UF de Monsanto e Idanha-a-Velha,20.62,Continente,Centro,Beira Baixa,Idanha-a-Nova
050521,UF de Zebreira e Segura,18.09,Continente,Centro,Beira Baixa,Idanha-a-Nova
050601,Álvaro,19.45,Continente,Centro,Beira Baixa,Oleiros
050603,Cambas,27.54,Continente,Centro,Beira Baixa,Oleiros
050613,Estreito-Vilar Barroco,18.36,Continente,Centro,Beira Baixa,Oleiros
050605,Isna,24.15,Continente,Centro,Beira Baixa,Oleiros
050606,Madeirã,19.03,Continente,Centro,Beira Baixa,Oleiros
050607,Mosteiro,24.01,Continente,Centro,Beira Baixa,Oleiros
050614,Oleiros-Amieira,14.15,Continente,Centro,Beira Baixa,Oleiros
050609,Orvalho,19.5,Continente,Centro,Beira Baixa,Oleiros
050610,Sarnadas de São Simão,24.99,Continente,Centro,Beira Baixa,Oleiros
050611,Sobral,22.2,Continente,Centro,Beira Baixa,Oleiros
050704,Aranhas,15.37,Continente,Centro,Beira Baixa,Penamacor
050706,Benquerença,20.55,Continente,Centro,Beira Baixa,Penamacor
050707,Meimão,22.79,Continente,Centro,Beira Baixa,Penamacor
050708,Meimoa,15.13,Continente,Centro,Beira Baixa,Penamacor
050710,Penamacor,13.68,Continente,Centro,Beira Baixa,Penamacor
050711,Salvador,21.62,Continente,Centro,Beira Baixa,Penamacor
050713,"UF de Aldeia do Bispo, Águas e Aldeia de João Pires",14.44,Continente,Centro,Beira Baixa,Penamacor
050714,UF de Pedrógão de São Pedro e Bemposta,17.07,Continente,Centro,Beira Baixa,Penamacor
050712,Vale da Senhora da Póvoa,23,Continente,Centro,Beira Baixa,Penamacor
050802,Montes da Senhora,22.21,Continente,Centro,Beira Baixa,Proença-a-Nova
050805,São Pedro do Esteval,23.98,Continente,Centro,Beira Baixa,Proença-a-Nova
050807,UF de Proença-a-Nova e Peral,16.76,Continente,Centro,Beira Baixa,Proença-a-Nova
050808,UF de Sobreira Formosa e Alvito da Beira,17.57,Continente,Centro,Beira Baixa,Proença-a-Nova
050901,Cabeçudo,14.7,Continente,Centro,Beira Baixa,Sertã
050902,Carvalhal,16.98,Continente,Centro,Beira Baixa,Sertã
050903,Castelo,16.84,Continente,Centro,Beira Baixa,Sertã
050911,Pedrógão Pequeno,15.95,Continente,Centro,Beira Baixa,Sertã
050912,Sertã,14.29,Continente,Centro,Beira Baixa,Sertã
050913,Troviscal,21.28,Continente,Centro,Beira Baixa,Sertã
050915,"UF de Cernache do Bonjardim, Nesperal e Palhais",16.85,Continente,Centro,Beira Baixa,Sertã
050916,UF de Cumeada e Marmeleiro,14.83,Continente,Centro,Beira Baixa,Sertã
050917,UF de Ermida e Figueiredo,25.08,Continente,Centro,Beira Baixa,Sertã
050914,Várzea dos Cavaleiros,18.23,Continente,Centro,Beira Baixa,Sertã
051001,Fundada,19.81,Continente,Centro,Beira Baixa,Vila de Rei
051002,São João do Peso,26.38,Continente,Centro,Beira Baixa,Vila de Rei
051003,Vila de Rei,15.54,Continente,Centro,Beira Baixa,Vila de Rei
051101,Fratel,21.74,Continente,Centro,Beira Baixa,Vila Velha de Ródão
051102,Perais,18.74,Continente,Centro,Beira Baixa,Vila Velha de Ródão
051103,Sarnadas de Ródão,18.59,Continente,Centro,Beira Baixa,Vila Velha de Ródão
051104,Vila Velha de Ródão,13.46,Continente,Centro,Beira Baixa,Vila Velha de Ródão
090203,Almeida,13.42,Continente,Centro,Beiras e Serra da Estrela,Almeida
090207,Castelo Bom,13.26,Continente,Centro,Beiras e Serra da Estrela,Almeida
090209,Freineda,19.74,Continente,Centro,Beiras e Serra da Estrela,Almeida
090210,Freixo,25.59,Continente,Centro,Beiras e Serra da Estrela,Almeida
090213,Malhada Sorda,18.46,Continente,Centro,Beiras e Serra da Estrela,Almeida
090219,Nave de Haver,15.51,Continente,Centro,Beiras e Serra da Estrela,Almeida
090224,São Pedro de Rio Seco,17.47,Continente,Centro,Beiras e Serra da Estrela,Almeida
090230,"UF de Amoreira, Parada e Cabreira",21.22,Continente,Centro,Beiras e Serra da Estrela,Almeida
090231,"UF de Azinhal, Peva e Valverde",21.71,Continente,Centro,Beiras e Serra da Estrela,Almeida
090232,"UF de Castelo Mendo, Ade, Monteperobolso e Mesquitela",18.57,Continente,Centro,Beiras e Serra da Estrela,Almeida
090233,UF de Junça e Naves,21.36,Continente,Centro,Beiras e Serra da Estrela,Almeida
090234,"UF de Leomil, Mido, Senouras e Aldeia Nova",26.37,Continente,Centro,Beiras e Serra da Estrela,Almeida
090235,UF de Malpartida e Vale de Coelha,9.05,Continente,Centro,Beiras e Serra da Estrela,Almeida
090236,UF de Miuzela e Porto de Ovelha,22.39,Continente,Centro,Beiras e Serra da Estrela,Almeida
090227,Vale da Mula,13.66,Continente,Centro,Beiras e Serra da Estrela,Almeida
090229,Vilar Formoso,15.03,Continente,Centro,Beiras e Serra da Estrela,Almeida
050102,Caria,18.55,Continente,Centro,Beiras e Serra da Estrela,Belmonte
050104,Inguias,17.86,Continente,Centro,Beiras e Serra da Estrela,Belmonte
050105,Maçainhas,13.19,Continente,Centro,Beiras e Serra da Estrela,Belmonte
050106,UF de Belmonte e Colmeal da Torre,15.6,Continente,Centro,Beiras e Serra da Estrela,Belmonte
090302,Baraçal,17.32,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090304,Carrapichana,22.66,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090322,Casas do Soeiro,15.89,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090306,Forno Telheiro,15.54,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090307,Lajeosa do Mondego,14.73,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090308,Linhares,19.02,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090309,Maçal do Chão,17.08,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090310,Mesquitela,20.89,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090311,Minhocal,15.75,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090312,Prados,26.78,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090314,Ratoeira,14.47,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090323,UF de Açores e Velosa,17.17,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090324,UF de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,15.08,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090325,"UF de Cortiçô da Serra, Vide entre Vinhas e Salgueirais",13.66,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090326,UF de Rapa e Cadafaz,12.51,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
090318,Vale de Azares,16.82,Continente,Centro,Beiras e Serra da Estrela,Celorico da Beira
050302,Aldeia de São Francisco de Assis,22.17,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050305,Boidobra,14,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050308,Cortes do Meio,19.24,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050309,Dominguizo,14.9,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050310,Erada,18.16,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050311,Ferro,17.01,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050312,Orjais,16.79,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050314,Paul,18.4,Continente,Centro,Beiras e Serra da Estrela,Covilhã
050315,Peraboa,21.78,Continente,Centro,Beiras e Serra da Estrela,Covilhã
