COICOP,COICOP_Desc,Geo_Cod,Geo_Desc,Data,Index1996,Index2005,Index2015
CP00,All-items HICP,AT,Austria,2019-10-15,150.1,130.89,107.72
CP00,All-items HICP,AT,Austria,2019-11-15,150.4,131.13,107.92
CP00,All-items HICP,AT,Austria,2019-12-15,151.4,132.07,108.69
CP00,All-items HICP,AT,Austria,2020-01-15,150.3,131.12,107.91
CP00,All-items HICP,AT,Austria,2020-02-15,150.4,131.13,107.92
CP00,All-items HICP,AT,Austria,2020-03-15,151.2,131.83,108.5
CP00,All-items HICP,AT,Austria,2020-04-15,151.5,132.14,108.75
CP00,All-items HICP,AT,Austria,2020-05-15,150.2,131,107.81
CP00,All-items HICP,AT,Austria,2020-06-15,150.8,131.54,108.25
CP00,All-items HICP,AT,Austria,2020-07-15,150.7,131.39,108.14
CP00,All-items HICP,AT,Austria,2020-08-15,150.2,131,107.82
CP00,All-items HICP,AT,Austria,2020-09-15,151.4,132.05,108.67
CP00,All-items HICP,AT,Austria,2020-10-15,151.8,132.36,108.93
CP00,All-items HICP,AT,Austria,2020-11-15,152,132.6,109.13
CP00,All-items HICP,AT,Austria,2020-12-15,153,133.41,109.79
CP00,All-items HICP,AT,Austria,2021-01-15,151.9,132.5,109.05
CP00,All-items HICP,AT,Austria,2021-02-15,152.4,132.93,109.4
CP00,All-items HICP,AT,Austria,2021-03-15,154.2,134.49,110.69
CP00,All-items HICP,AT,Austria,2021-04-15,154.4,134.67,110.83
CP00,All-items HICP,AT,Austria,2021-05-15,154.7,134.93,111.04
CP00,All-items HICP,AT,Austria,2021-06-15,155.1,135.22,111.28
CP00,All-items HICP,AT,Austria,2021-07-15,154.9,135.09,111.18
CP00,All-items HICP,AT,Austria,2021-08-15,155,135.15,111.23
CP00,All-items HICP,AT,Austria,2021-09-15,156.4,136.37,112.23
CP00,All-items HICP,AT,Austria,2021-10-15,157.5,137.33,113.03
CP00,All-items HICP,AT,Austria,2021-11-15,158.3,138.06,113.62
CP00,All-items HICP,AT,Austria,2021-12-15,158.8,138.46,113.95
CP00,All-items HICP,AT,Austria,2022-01-15,158.7,138.43,113.93
CP00,All-items HICP,AT,Austria,2022-02-15,160.8,140.22,115.4
CP00,All-items HICP,AT,Austria,2022-03-15,164.4,143.38,118
CP00,All-items HICP,AT,Austria,2022-04-15,165.5,144.29,118.75
CP00,All-items HICP,AT,Austria,2022-05-15,166.6,145.33,119.6
CP00,All-items HICP,AT,Austria,2022-06-15,168.6,147.01,120.99
CP00,All-items HICP,AT,Austria,2022-07-15,169.5,147.83,121.67
CP00,All-items HICP,AT,Austria,2022-08-15,169.3,147.66,121.52
CP00,All-items HICP,AT,Austria,2022-09-15,173.6,151.38,124.58
CP00,All-items HICP,AT,Austria,2022-10-15,175.7,153.21,126.09
CP00,All-items HICP,AT,Austria,2022-11-15,176,153.47,126.31
CP00,All-items HICP,AT,Austria,2022-12-15,175.5,153.05,125.96
CP00,All-items HICP,AT,Austria,2023-01-15,177.1,154.44,127.11
CP00,All-items HICP,AT,Austria,2023-02-15,178.5,155.71,128.15
CP00,All-items HICP,AT,Austria,2023-03-15,179.6,156.6,128.88
CP00,All-items HICP,AT,Austria,2023-04-15,181,157.81,129.88
CP00,All-items HICP,AT,Austria,2023-05-15,181.2,158.04,130.06
CP00,All-items HICP,AT,Austria,2023-06-15,181.7,158.47,130.42
CP00,All-items HICP,AT,Austria,2023-07-15,181.4,158.17,130.17
CP00,All-items HICP,AT,Austria,2023-08-15,182,158.68,130.59
CP00,All-items HICP,AT,Austria,2023-09-15,183.6,160.09,131.75
CP00,All-items HICP,AT,Austria,2023-10-15,184.2,160.68,132.24
CP00,All-items HICP,AT,Austria,2023-11-15,184.6,160.94,132.46
CP00,All-items HICP,AT,Austria,2023-12-15,185.4,161.7,133.08
CP00,All-items HICP,AT,Austria,2024-01-15,184.8,161.12,132.6
CP00,All-items HICP,AT,Austria,2024-02-15,185.7,161.92,133.26
CP00,All-items HICP,AT,Austria,2024-03-15,186.9,162.97,134.12
CP00,All-items HICP,AT,Austria,2024-04-15,187.1,163.15,134.27
CP00,All-items HICP,AT,Austria,2024-05-15,187.3,163.3,134.39
CP00,All-items HICP,AT,Austria,2024-06-15,187.3,163.36,134.44
CP00,All-items HICP,AT,Austria,2024-07-15,186.6,162.76,133.95
CP00,All-items HICP,AT,Austria,2024-08-15,186.4,162.54,133.77
CP00,All-items HICP,AT,Austria,2024-09-15,186.9,162.98,134.13
CP00,All-items HICP,AT,Austria,2024-10-15,187.6,163.58,134.63
CP00,All-items HICP,AT,Austria,2024-11-15,188.1,164.04,135
CP00,All-items HICP,AT,Austria,2024-12-15,189.4,165.15,135.92
CP00,All-items HICP,AT,Austria,2025-01-15,191.1,166.62,137.13
CP00,All-items HICP,AT,Austria,2025-02-15,192,167.47,137.82
CP00,All-items HICP,AT,Austria,2025-03-15,192.6,168,138.27
CP00,All-items HICP,BE,Belgium,1996-01-15,99.2,84.56,69.91
CP00,All-items HICP,BE,Belgium,1996-02-15,99.3,84.65,69.98
CP00,All-items HICP,BE,Belgium,1996-03-15,99.5,84.82,70.12
CP00,All-items HICP,BE,Belgium,1996-04-15,100,85.24,70.47
CP00,All-items HICP,BE,Belgium,1996-05-15,100.2,85.41,70.61
CP00,All-items HICP,BE,Belgium,1996-06-15,100,85.24,70.47
CP00,All-items HICP,BE,Belgium,1996-07-15,99.9,85.16,70.4
CP00,All-items HICP,BE,Belgium,1996-08-15,99.9,85.16,70.4
CP00,All-items HICP,BE,Belgium,1996-09-15,100.1,85.33,70.54
CP00,All-items HICP,BE,Belgium,1996-10-15,100.6,85.75,70.89
CP00,All-items HICP,BE,Belgium,1996-11-15,100.6,85.75,70.89
CP00,All-items HICP,BE,Belgium,1996-12-15,100.8,85.93,71.03
CP00,All-items HICP,BE,Belgium,1997-01-15,101.3,86.35,71.39
CP00,All-items HICP,BE,Belgium,1997-02-15,101.2,86.27,71.32
CP00,All-items HICP,BE,Belgium,1997-03-15,100.8,85.93,71.03
CP00,All-items HICP,BE,Belgium,1997-04-15,101.1,86.18,71.25
CP00,All-items HICP,BE,Belgium,1997-05-15,101.6,86.61,71.6
CP00,All-items HICP,BE,Belgium,1997-06-15,101.6,86.61,71.6
CP00,All-items HICP,BE,Belgium,1997-07-15,101.8,86.78,71.74
CP00,All-items HICP,BE,Belgium,1997-08-15,101.6,86.61,71.6
CP00,All-items HICP,BE,Belgium,1997-09-15,101.7,86.69,71.67
CP00,All-items HICP,BE,Belgium,1997-10-15,101.8,86.78,71.74
CP00,All-items HICP,BE,Belgium,1997-11-15,101.9,86.86,71.81
CP00,All-items HICP,BE,Belgium,1997-12-15,101.7,86.69,71.67
CP00,All-items HICP,BE,Belgium,1998-01-15,101.8,86.78,71.74
CP00,All-items HICP,BE,Belgium,1998-02-15,102,86.95,71.88
CP00,All-items HICP,BE,Belgium,1998-03-15,101.8,86.78,71.74
CP00,All-items HICP,BE,Belgium,1998-04-15,102.4,87.29,72.16
CP00,All-items HICP,BE,Belgium,1998-05-15,102.9,87.72,72.51
CP00,All-items HICP,BE,Belgium,1998-06-15,102.8,87.63,72.44
CP00,All-items HICP,BE,Belgium,1998-07-15,103,87.8,72.59
CP00,All-items HICP,BE,Belgium,1998-08-15,102.6,87.46,72.3
CP00,All-items HICP,BE,Belgium,1998-09-15,102.5,87.37,72.23
CP00,All-items HICP,BE,Belgium,1998-10-15,102.5,87.37,72.23
CP00,All-items HICP,BE,Belgium,1998-11-15,102.5,87.37,72.23
CP00,All-items HICP,BE,Belgium,1998-12-15,102.4,87.29,72.16
CP00,All-items HICP,BE,Belgium,1999-01-15,102.8,87.63,72.44
CP00,All-items HICP,BE,Belgium,1999-02-15,103,87.8,72.59
CP00,All-items HICP,BE,Belgium,1999-03-15,103.1,87.89,72.66
CP00,All-items HICP,BE,Belgium,1999-04-15,103.5,88.23,72.94
CP00,All-items HICP,BE,Belgium,1999-05-15,103.7,88.4,73.08
CP00,All-items HICP,BE,Belgium,1999-06-15,103.5,88.23,72.94
CP00,All-items HICP,BE,Belgium,1999-07-15,103.7,88.4,73.08
CP00,All-items HICP,BE,Belgium,1999-08-15,103.5,88.23,72.94
CP00,All-items HICP,BE,Belgium,1999-09-15,103.8,88.48,73.15
CP00,All-items HICP,BE,Belgium,1999-10-15,103.9,88.57,73.22
CP00,All-items HICP,BE,Belgium,1999-11-15,104.1,88.74,73.36
CP00,All-items HICP,BE,Belgium,1999-12-15,104.5,89.08,73.64
CP00,All-items HICP,BE,Belgium,2000-01-15,103.1,87.89,72.66
CP00,All-items HICP,BE,Belgium,2000-02-15,105.2,89.68,74.14
CP00,All-items HICP,BE,Belgium,2000-03-15,105.7,90.1,74.49
CP00,All-items HICP,BE,Belgium,2000-04-15,105.9,90.27,74.63
CP00,All-items HICP,BE,Belgium,2000-05-15,106.2,90.53,74.84
CP00,All-items HICP,BE,Belgium,2000-06-15,106.6,90.87,75.12
CP00,All-items HICP,BE,Belgium,2000-07-15,105.5,89.93,74.35
CP00,All-items HICP,BE,Belgium,2000-08-15,107.1,91.3,75.47
CP00,All-items HICP,BE,Belgium,2000-09-15,107.9,91.98,76.04
CP00,All-items HICP,BE,Belgium,2000-10-15,107.7,91.81,75.9
CP00,All-items HICP,BE,Belgium,2000-11-15,107.9,91.98,76.04
CP00,All-items HICP,BE,Belgium,2000-12-15,107.6,91.72,75.83
CP00,All-items HICP,BE,Belgium,2001-01-15,105.9,90.28,74.64
CP00,All-items HICP,BE,Belgium,2001-02-15,107.8,91.9,75.98
CP00,All-items HICP,BE,Belgium,2001-03-15,108,92.07,76.12
CP00,All-items HICP,BE,Belgium,2001-04-15,109,92.9,76.8
CP00,All-items HICP,BE,Belgium,2001-05-15,109.5,93.38,77.2
CP00,All-items HICP,BE,Belgium,2001-06-15,109.7,93.56,77.34
CP00,All-items HICP,BE,Belgium,2001-07-15,108.4,92.38,76.37
CP00,All-items HICP,BE,Belgium,2001-08-15,109.8,93.6,77.38
CP00,All-items HICP,BE,Belgium,2001-09-15,109.9,93.73,77.49
CP00,All-items HICP,BE,Belgium,2001-10-15,109.8,93.63,77.4
CP00,All-items HICP,BE,Belgium,2001-11-15,109.8,93.63,77.4
CP00,All-items HICP,BE,Belgium,2001-12-15,109.7,93.5,77.29
CP00,All-items HICP,BE,Belgium,2002-01-15,108.7,92.67,76.61
CP00,All-items HICP,BE,Belgium,2002-02-15,110.5,94.18,77.86
CP00,All-items HICP,BE,Belgium,2002-03-15,110.7,94.4,78.04
CP00,All-items HICP,BE,Belgium,2002-04-15,110.8,94.46,78.09
CP00,All-items HICP,BE,Belgium,2002-05-15,111,94.59,78.2
CP00,All-items HICP,BE,Belgium,2002-06-15,110.7,94.34,77.99
CP00,All-items HICP,BE,Belgium,2002-07-15,109.6,93.44,77.25
CP00,All-items HICP,BE,Belgium,2002-08-15,111.1,94.76,78.33
CP00,All-items HICP,BE,Belgium,2002-09-15,111.3,94.85,78.41
CP00,All-items HICP,BE,Belgium,2002-10-15,111.2,94.76,78.34
CP00,All-items HICP,BE,Belgium,2002-11-15,111,94.63,78.23
CP00,All-items HICP,BE,Belgium,2002-12-15,111.1,94.74,78.32
CP00,All-items HICP,BE,Belgium,2003-01-15,110,93.76,77.51
CP00,All-items HICP,BE,Belgium,2003-02-15,112.3,95.76,79.16
CP00,All-items HICP,BE,Belgium,2003-03-15,112.6,96.02,79.38
CP00,All-items HICP,BE,Belgium,2003-04-15,112.4,95.85,79.24
CP00,All-items HICP,BE,Belgium,2003-05-15,112,95.48,78.93
CP00,All-items HICP,BE,Belgium,2003-06-15,112.3,95.77,79.18
CP00,All-items HICP,BE,Belgium,2003-07-15,111.1,94.73,78.32
CP00,All-items HICP,BE,Belgium,2003-08-15,113,96.34,79.64
CP00,All-items HICP,BE,Belgium,2003-09-15,113.2,96.47,79.75
CP00,All-items HICP,BE,Belgium,2003-10-15,112.8,96.18,79.51
CP00,All-items HICP,BE,Belgium,2003-11-15,113,96.33,79.64
CP00,All-items HICP,BE,Belgium,2003-12-15,113,96.29,79.6
CP00,All-items HICP,BE,Belgium,2004-01-15,111.5,95.06,78.59
CP00,All-items HICP,BE,Belgium,2004-02-15,113.6,96.83,80.05
CP00,All-items HICP,BE,Belgium,2004-03-15,113.7,96.91,80.11
CP00,All-items HICP,BE,Belgium,2004-04-15,114.3,97.46,80.57
CP00,All-items HICP,BE,Belgium,2004-05-15,114.7,97.76,80.82
CP00,All-items HICP,BE,Belgium,2004-06-15,114.6,97.68,80.75
CP00,All-items HICP,BE,Belgium,2004-07-15,113.4,96.67,79.92
CP00,All-items HICP,BE,Belgium,2004-08-15,115.3,98.31,81.27
CP00,All-items HICP,BE,Belgium,2004-09-15,115.2,98.21,81.19
CP00,All-items HICP,BE,Belgium,2004-10-15,115.8,98.68,81.58
CP00,All-items HICP,BE,Belgium,2004-11-15,115.6,98.53,81.45
CP00,All-items HICP,BE,Belgium,2004-12-15,115.2,98.22,81.2
CP00,All-items HICP,BE,Belgium,2005-01-15,113.7,96.94,80.14
CP00,All-items HICP,BE,Belgium,2005-02-15,116.2,99.02,81.86
CP00,All-items HICP,BE,Belgium,2005-03-15,116.9,99.66,82.39
CP00,All-items HICP,BE,Belgium,2005-04-15,117.1,99.85,82.55
CP00,All-items HICP,BE,Belgium,2005-05-15,117.3,99.97,82.65
CP00,All-items HICP,BE,Belgium,2005-06-15,117.7,100.31,82.93
CP00,All-items HICP,BE,Belgium,2005-07-15,116.5,99.31,82.1
CP00,All-items HICP,BE,Belgium,2005-08-15,118.6,101.11,83.59
CP00,All-items HICP,BE,Belgium,2005-09-15,118.6,101.08,83.56
CP00,All-items HICP,BE,Belgium,2005-10-15,118.4,100.93,83.44
CP00,All-items HICP,BE,Belgium,2005-11-15,118.3,100.88,83.4
CP00,All-items HICP,BE,Belgium,2005-12-15,118.4,100.93,83.44
CP00,All-items HICP,BE,Belgium,2006-01-15,116.8,99.59,82.33
CP00,All-items HICP,BE,Belgium,2006-02-15,119.5,101.87,84.22
CP00,All-items HICP,BE,Belgium,2006-03-15,119.4,101.81,84.16
CP00,All-items HICP,BE,Belgium,2006-04-15,120.1,102.37,84.63
CP00,All-items HICP,BE,Belgium,2006-05-15,120.5,102.73,84.93
CP00,All-items HICP,BE,Belgium,2006-06-15,120.6,102.82,85
CP00,All-items HICP,BE,Belgium,2006-07-15,119.3,101.71,84.09
CP00,All-items HICP,BE,Belgium,2006-08-15,121.4,103.47,85.54
CP00,All-items HICP,BE,Belgium,2006-09-15,120.8,102.97,85.13
CP00,All-items HICP,BE,Belgium,2006-10-15,120.4,102.68,84.88
CP00,All-items HICP,BE,Belgium,2006-11-15,120.7,102.9,85.06
CP00,All-items HICP,BE,Belgium,2006-12-15,120.8,103.02,85.17
CP00,All-items HICP,BE,Belgium,2007-01-15,118.8,101.28,83.73
CP00,All-items HICP,BE,Belgium,2007-02-15,121.6,103.68,85.71
CP00,All-items HICP,BE,Belgium,2007-03-15,121.6,103.68,85.71
CP00,All-items HICP,BE,Belgium,2007-04-15,122.2,104.2,86.14
CP00,All-items HICP,BE,Belgium,2007-05-15,122.1,104.08,86.04
CP00,All-items HICP,BE,Belgium,2007-06-15,122.2,104.15,86.1
CP00,All-items HICP,BE,Belgium,2007-07-15,120.9,103.05,85.19
CP00,All-items HICP,BE,Belgium,2007-08-15,122.8,104.65,86.52
CP00,All-items HICP,BE,Belgium,2007-09-15,122.5,104.46,86.36
CP00,All-items HICP,BE,Belgium,2007-10-15,123.1,104.95,86.76
CP00,All-items HICP,BE,Belgium,2007-11-15,124.2,105.84,87.5
CP00,All-items HICP,BE,Belgium,2007-12-15,124.6,106.23,87.82
CP00,All-items HICP,BE,Belgium,2008-01-15,123,104.85,86.68
CP00,All-items HICP,BE,Belgium,2008-02-15,126,107.44,88.82
CP00,All-items HICP,BE,Belgium,2008-03-15,126.9,108.22,89.47
CP00,All-items HICP,BE,Belgium,2008-04-15,127.2,108.44,89.65
CP00,All-items HICP,BE,Belgium,2008-05-15,128.3,109.39,90.43
CP00,All-items HICP,BE,Belgium,2008-06-15,129.2,110.15,91.06
CP00,All-items HICP,BE,Belgium,2008-07-15,128,109.13,90.21
CP00,All-items HICP,BE,Belgium,2008-08-15,129.4,110.27,91.16
CP00,All-items HICP,BE,Belgium,2008-09-15,129.2,110.16,91.07
CP00,All-items HICP,BE,Belgium,2008-10-15,129,109.98,90.92
CP00,All-items HICP,BE,Belgium,2008-11-15,128.2,109.26,90.32
CP00,All-items HICP,BE,Belgium,2008-12-15,128,109.1,90.19
CP00,All-items HICP,BE,Belgium,2009-01-15,125.6,107.05,88.5
CP00,All-items HICP,BE,Belgium,2009-02-15,128.5,109.52,90.54
CP00,All-items HICP,BE,Belgium,2009-03-15,127.8,108.91,90.04
CP00,All-items HICP,BE,Belgium,2009-04-15,128.1,109.24,90.31
CP00,All-items HICP,BE,Belgium,2009-05-15,128,109.11,90.21
CP00,All-items HICP,BE,Belgium,2009-06-15,127.8,108.99,90.1
CP00,All-items HICP,BE,Belgium,2009-07-15,125.8,107.23,88.65
CP00,All-items HICP,BE,Belgium,2009-08-15,128.4,109.49,90.51
CP00,All-items HICP,BE,Belgium,2009-09-15,127.9,109.04,90.14
CP00,All-items HICP,BE,Belgium,2009-10-15,127.9,109.01,90.12
CP00,All-items HICP,BE,Belgium,2009-11-15,128.1,109.22,90.3
CP00,All-items HICP,BE,Belgium,2009-12-15,128.4,109.46,90.49
CP00,All-items HICP,BE,Belgium,2010-01-15,126.6,107.9,89.2
CP00,All-items HICP,BE,Belgium,2010-02-15,129.5,110.41,91.28
CP00,All-items HICP,BE,Belgium,2010-03-15,130.2,110.98,91.75
CP00,All-items HICP,BE,Belgium,2010-04-15,130.8,111.47,92.16
CP00,All-items HICP,BE,Belgium,2010-05-15,131.2,111.87,92.48
CP00,All-items HICP,BE,Belgium,2010-06-15,131.2,111.88,92.5
CP00,All-items HICP,BE,Belgium,2010-07-15,128.9,109.85,90.81
CP00,All-items HICP,BE,Belgium,2010-08-15,131.5,112.09,92.67
CP00,All-items HICP,BE,Belgium,2010-09-15,131.6,112.23,92.78
CP00,All-items HICP,BE,Belgium,2010-10-15,131.8,112.38,92.91
CP00,All-items HICP,BE,Belgium,2010-11-15,132,112.52,93.02
CP00,All-items HICP,BE,Belgium,2010-12-15,132.7,113.15,93.55
CP00,All-items HICP,BE,Belgium,2011-01-15,131,111.67,92.31
CP00,All-items HICP,BE,Belgium,2011-02-15,134.1,114.28,94.48
CP00,All-items HICP,BE,Belgium,2011-03-15,134.5,114.68,94.8
CP00,All-items HICP,BE,Belgium,2011-04-15,134.9,114.98,95.05
CP00,All-items HICP,BE,Belgium,2011-05-15,135.1,115.16,95.2
CP00,All-items HICP,BE,Belgium,2011-06-15,135.5,115.54,95.52
CP00,All-items HICP,BE,Belgium,2011-07-15,134,114.25,94.46
CP00,All-items HICP,BE,Belgium,2011-08-15,136,115.95,95.86
CP00,All-items HICP,BE,Belgium,2011-09-15,135.9,115.85,95.77
CP00,All-items HICP,BE,Belgium,2011-10-15,136.1,116,95.9
CP00,All-items HICP,BE,Belgium,2011-11-15,136.6,116.46,96.28
CP00,All-items HICP,BE,Belgium,2011-12-15,137,116.77,96.53
CP00,All-items HICP,BE,Belgium,2012-01-15,135.3,115.32,95.34
CP00,All-items HICP,BE,Belgium,2012-02-15,138.6,118.12,97.65
CP00,All-items HICP,BE,Belgium,2012-03-15,138.7,118.25,97.75
CP00,All-items HICP,BE,Belgium,2012-04-15,138.8,118.3,97.8
CP00,All-items HICP,BE,Belgium,2012-05-15,138.6,118.19,97.71
CP00,All-items HICP,BE,Belgium,2012-06-15,138.5,118.05,97.59
CP00,All-items HICP,BE,Belgium,2012-07-15,136.7,116.52,96.33
CP00,All-items HICP,BE,Belgium,2012-08-15,139.5,118.97,98.35
CP00,All-items HICP,BE,Belgium,2012-09-15,139.4,118.87,98.27
CP00,All-items HICP,BE,Belgium,2012-10-15,139.7,119.08,98.45
CP00,All-items HICP,BE,Belgium,2012-11-15,139.6,118.99,98.37
CP00,All-items HICP,BE,Belgium,2012-12-15,139.8,119.2,98.54
CP00,All-items HICP,BE,Belgium,2013-01-15,137.3,117.02,96.74
CP00,All-items HICP,BE,Belgium,2013-02-15,140.7,119.92,99.14
CP00,All-items HICP,BE,Belgium,2013-03-15,140.7,119.92,99.14
CP00,All-items HICP,BE,Belgium,2013-04-15,140.4,119.73,98.98
CP00,All-items HICP,BE,Belgium,2013-05-15,140.3,119.63,98.9
CP00,All-items HICP,BE,Belgium,2013-06-15,140.7,119.98,99.19
CP00,All-items HICP,BE,Belgium,2013-07-15,138.9,118.44,97.91
CP00,All-items HICP,BE,Belgium,2013-08-15,141.1,120.27,99.43
CP00,All-items HICP,BE,Belgium,2013-09-15,140.8,120.06,99.26
CP00,All-items HICP,BE,Belgium,2013-10-15,140.7,119.93,99.15
CP00,All-items HICP,BE,Belgium,2013-11-15,140.8,120.05,99.25
CP00,All-items HICP,BE,Belgium,2013-12-15,141.4,120.59,99.69
CP00,All-items HICP,BE,Belgium,2014-01-15,138.8,118.32,97.82
CP00,All-items HICP,BE,Belgium,2014-02-15,141.8,120.92,99.97
CP00,All-items HICP,BE,Belgium,2014-03-15,141.8,120.89,99.94
CP00,All-items HICP,BE,Belgium,2014-04-15,141.5,120.65,99.74
CP00,All-items HICP,BE,Belgium,2014-05-15,141.3,120.46,99.59
CP00,All-items HICP,BE,Belgium,2014-06-15,141.5,120.65,99.74
CP00,All-items HICP,BE,Belgium,2014-07-15,139.7,119.06,98.43
CP00,All-items HICP,BE,Belgium,2014-08-15,141.7,120.76,99.83
CP00,All-items HICP,BE,Belgium,2014-09-15,141.1,120.31,99.46
CP00,All-items HICP,BE,Belgium,2014-10-15,141.1,120.32,99.47
CP00,All-items HICP,BE,Belgium,2014-11-15,140.9,120.13,99.31
CP00,All-items HICP,BE,Belgium,2014-12-15,140.9,120.12,99.3
CP00,All-items HICP,BE,Belgium,2015-01-15,137.9,117.57,97.2
CP00,All-items HICP,BE,Belgium,2015-02-15,141.3,120.43,99.56
CP00,All-items HICP,BE,Belgium,2015-03-15,141.6,120.75,99.82
CP00,All-items HICP,BE,Belgium,2015-04-15,142,121.1,100.11
CP00,All-items HICP,BE,Belgium,2015-05-15,142.5,121.48,100.43
CP00,All-items HICP,BE,Belgium,2015-06-15,142.7,121.69,100.6
CP00,All-items HICP,BE,Belgium,2015-07-15,140.9,120.08,99.27
CP00,All-items HICP,BE,Belgium,2015-08-15,142.7,121.67,100.58
CP00,All-items HICP,BE,Belgium,2015-09-15,142.4,121.4,100.36
CP00,All-items HICP,BE,Belgium,2015-10-15,142.8,121.71,100.62
CP00,All-items HICP,BE,Belgium,2015-11-15,142.9,121.81,100.7
CP00,All-items HICP,BE,Belgium,2015-12-15,142.9,121.86,100.74
CP00,All-items HICP,BE,Belgium,2016-01-15,140.5,119.74,98.99
CP00,All-items HICP,BE,Belgium,2016-02-15,142.8,121.77,100.67
CP00,All-items HICP,BE,Belgium,2016-03-15,144,122.73,101.46
CP00,All-items HICP,BE,Belgium,2016-04-15,144.2,122.95,101.65
CP00,All-items HICP,BE,Belgium,2016-05-15,144.8,123.44,102.04
CP00,All-items HICP,BE,Belgium,2016-06-15,145.3,123.86,102.4
CP00,All-items HICP,BE,Belgium,2016-07-15,143.7,122.53,101.3
CP00,All-items HICP,BE,Belgium,2016-08-15,145.6,124.1,102.59
CP00,All-items HICP,BE,Belgium,2016-09-15,144.9,123.57,102.15
CP00,All-items HICP,BE,Belgium,2016-10-15,145.5,124.06,102.56
CP00,All-items HICP,BE,Belgium,2016-11-15,145.4,123.94,102.46
CP00,All-items HICP,BE,Belgium,2016-12-15,146.1,124.54,102.96
CP00,All-items HICP,BE,Belgium,2017-01-15,144.8,123.42,102.03
CP00,All-items HICP,BE,Belgium,2017-02-15,147.6,125.8,104
CP00,All-items HICP,BE,Belgium,2017-03-15,147.6,125.79,103.99
CP00,All-items HICP,BE,Belgium,2017-04-15,148.1,126.23,104.35
CP00,All-items HICP,BE,Belgium,2017-05-15,147.6,125.83,104.02
CP00,All-items HICP,BE,Belgium,2017-06-15,147.5,125.73,103.95
CP00,All-items HICP,BE,Belgium,2017-07-15,146.3,124.75,103.13
CP00,All-items HICP,BE,Belgium,2017-08-15,148.5,126.58,104.64
CP00,All-items HICP,BE,Belgium,2017-09-15,147.8,125.98,104.15
CP00,All-items HICP,BE,Belgium,2017-10-15,148.2,126.33,104.44
CP00,All-items HICP,BE,Belgium,2017-11-15,148.4,126.53,104.61
CP00,All-items HICP,BE,Belgium,2017-12-15,149.1,127.1,105.08
CP00,All-items HICP,BE,Belgium,2018-01-15,147.3,125.58,103.82
CP00,All-items HICP,BE,Belgium,2018-02-15,149.7,127.65,105.53
CP00,All-items HICP,BE,Belgium,2018-03-15,149.8,127.69,105.56
CP00,All-items HICP,BE,Belgium,2018-04-15,150.4,128.23,106.01
CP00,All-items HICP,BE,Belgium,2018-05-15,150.9,128.68,106.38
CP00,All-items HICP,BE,Belgium,2018-06-15,151.4,129.05,106.68
CP00,All-items HICP,BE,Belgium,2018-07-15,150.3,128.14,105.93
CP00,All-items HICP,BE,Belgium,2018-08-15,152.4,129.92,107.41
CP00,All-items HICP,BE,Belgium,2018-09-15,152,129.55,107.1
CP00,All-items HICP,BE,Belgium,2018-10-15,153,130.4,107.8
CP00,All-items HICP,BE,Belgium,2018-11-15,152.7,130.19,107.63
CP00,All-items HICP,BE,Belgium,2018-12-15,152.4,129.9,107.39
CP00,All-items HICP,BE,Belgium,2019-01-15,150,127.84,105.69
CP00,All-items HICP,BE,Belgium,2019-02-15,152.7,130.18,107.62
CP00,All-items HICP,BE,Belgium,2019-03-15,153,130.47,107.86
CP00,All-items HICP,BE,Belgium,2019-04-15,153.4,130.77,108.11
CP00,All-items HICP,BE,Belgium,2019-05-15,153.5,130.84,108.16
CP00,All-items HICP,BE,Belgium,2019-06-15,153.4,130.75,108.09
CP00,All-items HICP,BE,Belgium,2019-07-15,152.1,129.68,107.21
CP00,All-items HICP,BE,Belgium,2019-08-15,153.7,131.05,108.34
CP00,All-items HICP,BE,Belgium,2019-09-15,152.8,130.28,107.7
CP00,All-items HICP,BE,Belgium,2019-10-15,153.3,130.65,108.01
