LocID,Pais,Ano,Idade,Sexo,Populacao,IdadeCiclo,Idade5Anos
724,Spain,1992,2,Mulheres,196276,Jovens,0
724,Spain,1992,3,Homens,210578,Jovens,0
724,Spain,1992,3,Mulheres,198596,Jovens,0
724,Spain,1992,4,Homens,216917,Jovens,0
724,Spain,1992,4,Mulheres,204543,Jovens,0
724,Spain,1992,5,Homens,222667,Jovens,5
724,Spain,1992,5,Mulheres,210552,Jovens,5
724,Spain,1992,6,Homens,232320,Jovens,5
724,Spain,1992,6,Mulheres,218711,Jovens,5
724,Spain,1992,7,Homens,243640,Jovens,5
724,Spain,1992,7,Mulheres,229319,Jovens,5
724,Spain,1992,8,Homens,250615,Jovens,5
724,Spain,1992,8,Mulheres,235505,Jovens,5
724,Spain,1992,9,Homens,265542,Jovens,5
724,Spain,1992,9,Mulheres,248192,Jovens,5
724,Spain,1992,10,Homens,272234,Jovens,10
724,Spain,1992,10,Mulheres,253769,Jovens,10
724,Spain,1992,11,Homens,299905,Jovens,10
724,Spain,1992,11,Mulheres,284251,Jovens,10
724,Spain,1992,12,Homens,306242,Jovens,10
724,Spain,1992,12,Mulheres,290767,Jovens,10
724,Spain,1992,13,Homens,321364,Jovens,10
724,Spain,1992,13,Mulheres,303089,Jovens,10
724,Spain,1992,14,Homens,329818,Jovens,10
724,Spain,1992,14,Mulheres,312055,Jovens,10
724,Spain,1992,15,Homens,340831,Adultos,15
724,Spain,1992,15,Mulheres,322224,Adultos,15
724,Spain,1992,16,Homens,344672,Adultos,15
724,Spain,1992,16,Mulheres,327321,Adultos,15
724,Spain,1992,17,Homens,344658,Adultos,15
724,Spain,1992,17,Mulheres,326019,Adultos,15
724,Spain,1992,18,Homens,340343,Adultos,15
724,Spain,1992,18,Mulheres,322114,Adultos,15
724,Spain,1992,19,Homens,342234,Adultos,15
724,Spain,1992,19,Mulheres,324549,Adultos,15
724,Spain,1992,20,Homens,339444,Adultos,20
724,Spain,1992,20,Mulheres,321463,Adultos,20
724,Spain,1992,21,Homens,336664,Adultos,20
724,Spain,1992,21,Mulheres,320228,Adultos,20
724,Spain,1992,22,Homens,333827,Adultos,20
724,Spain,1992,22,Mulheres,318883,Adultos,20
724,Spain,1992,23,Homens,330368,Adultos,20
724,Spain,1992,23,Mulheres,316752,Adultos,20
724,Spain,1992,24,Homens,335798,Adultos,20
724,Spain,1992,24,Mulheres,323679,Adultos,20
724,Spain,1992,25,Homens,342857,Adultos,25
724,Spain,1992,25,Mulheres,327520,Adultos,25
724,Spain,1992,26,Homens,334199,Adultos,25
724,Spain,1992,26,Mulheres,322956,Adultos,25
724,Spain,1992,27,Homens,337082,Adultos,25
724,Spain,1992,27,Mulheres,327914,Adultos,25
724,Spain,1992,28,Homens,326947,Adultos,25
724,Spain,1992,28,Mulheres,316885,Adultos,25
724,Spain,1992,29,Homens,314642,Adultos,25
724,Spain,1992,29,Mulheres,305815,Adultos,25
724,Spain,1992,30,Homens,307572,Adultos,30
724,Spain,1992,30,Mulheres,302915,Adultos,30
724,Spain,1992,31,Homens,299971,Adultos,30
724,Spain,1992,31,Mulheres,302984,Adultos,30
724,Spain,1992,32,Homens,297388,Adultos,30
724,Spain,1992,32,Mulheres,297777,Adultos,30
724,Spain,1992,33,Homens,295478,Adultos,30
724,Spain,1992,33,Mulheres,290721,Adultos,30
724,Spain,1992,34,Homens,287562,Adultos,30
724,Spain,1992,34,Mulheres,284132,Adultos,30
724,Spain,1992,35,Homens,268065,Adultos,35
724,Spain,1992,35,Mulheres,266168,Adultos,35
724,Spain,1992,36,Homens,261686,Adultos,35
724,Spain,1992,36,Mulheres,260301,Adultos,35
724,Spain,1992,37,Homens,251076,Adultos,35
724,Spain,1992,37,Mulheres,252199,Adultos,35
724,Spain,1992,38,Homens,252953,Adultos,35
724,Spain,1992,38,Mulheres,249345,Adultos,35
724,Spain,1992,39,Homens,252121,Adultos,35
724,Spain,1992,39,Mulheres,249720,Adultos,35
724,Spain,1992,40,Homens,241065,Adultos,40
724,Spain,1992,40,Mulheres,238731,Adultos,40
724,Spain,1992,41,Homens,239949,Adultos,40
724,Spain,1992,41,Mulheres,239563,Adultos,40
724,Spain,1992,42,Homens,243460,Adultos,40
724,Spain,1992,42,Mulheres,245315,Adultos,40
724,Spain,1992,43,Homens,254767,Adultos,40
724,Spain,1992,43,Mulheres,257420,Adultos,40
724,Spain,1992,44,Homens,245288,Adultos,40
724,Spain,1992,44,Mulheres,246178,Adultos,40
724,Spain,1992,45,Homens,226649,Adultos,45
724,Spain,1992,45,Mulheres,229609,Adultos,45
724,Spain,1992,46,Homens,241821,Adultos,45
724,Spain,1992,46,Mulheres,245165,Adultos,45
724,Spain,1992,47,Homens,231558,Adultos,45
724,Spain,1992,47,Mulheres,234453,Adultos,45
724,Spain,1992,48,Homens,229317,Adultos,45
724,Spain,1992,48,Mulheres,231452,Adultos,45
724,Spain,1992,49,Homens,204901,Adultos,45
724,Spain,1992,49,Mulheres,206355,Adultos,45
724,Spain,1992,50,Homens,189144,Adultos,50
724,Spain,1992,50,Mulheres,190011,Adultos,50
724,Spain,1992,51,Homens,215619,Adultos,50
724,Spain,1992,51,Mulheres,220781,Adultos,50
724,Spain,1992,52,Homens,166414,Adultos,50
724,Spain,1992,52,Mulheres,172627,Adultos,50
724,Spain,1992,53,Homens,178371,Adultos,50
724,Spain,1992,53,Mulheres,182361,Adultos,50
724,Spain,1992,54,Homens,198631,Adultos,50
724,Spain,1992,54,Mulheres,208844,Adultos,50
724,Spain,1992,55,Homens,216668,Adultos,55
724,Spain,1992,55,Mulheres,233935,Adultos,55
724,Spain,1992,56,Homens,215112,Adultos,55
724,Spain,1992,56,Mulheres,228810,Adultos,55
724,Spain,1992,57,Homens,214266,Adultos,55
724,Spain,1992,57,Mulheres,228813,Adultos,55
724,Spain,1992,58,Homens,222177,Adultos,55
724,Spain,1992,58,Mulheres,237455,Adultos,55
724,Spain,1992,59,Homens,219399,Adultos,55
724,Spain,1992,59,Mulheres,235008,Adultos,55
724,Spain,1992,60,Homens,212906,Adultos,60
724,Spain,1992,60,Mulheres,228503,Adultos,60
724,Spain,1992,61,Homens,212303,Adultos,60
724,Spain,1992,61,Mulheres,233665,Adultos,60
724,Spain,1992,62,Homens,200325,Adultos,60
724,Spain,1992,62,Mulheres,221235,Adultos,60
724,Spain,1992,63,Homens,196587,Adultos,60
724,Spain,1992,63,Mulheres,219926,Adultos,60
724,Spain,1992,64,Homens,187208,Adultos,60
724,Spain,1992,64,Mulheres,210876,Adultos,60
724,Spain,1992,65,Homens,184840,Idosos,65
724,Spain,1992,65,Mulheres,210160,Idosos,65
724,Spain,1992,66,Homens,174302,Idosos,65
724,Spain,1992,66,Mulheres,203721,Idosos,65
724,Spain,1992,67,Homens,170710,Idosos,65
724,Spain,1992,67,Mulheres,201280,Idosos,65
724,Spain,1992,68,Homens,163806,Idosos,65
724,Spain,1992,68,Mulheres,193475,Idosos,65
724,Spain,1992,69,Homens,156433,Idosos,65
724,Spain,1992,69,Mulheres,192547,Idosos,65
724,Spain,1992,70,Homens,147775,Idosos,70
724,Spain,1992,70,Mulheres,178626,Idosos,70
724,Spain,1992,71,Homens,130584,Idosos,70
724,Spain,1992,71,Mulheres,171544,Idosos,70
724,Spain,1992,72,Homens,112330,Idosos,70
724,Spain,1992,72,Mulheres,153868,Idosos,70
724,Spain,1992,73,Homens,102853,Idosos,70
724,Spain,1992,73,Mulheres,148881,Idosos,70
724,Spain,1992,74,Homens,95690,Idosos,70
724,Spain,1992,74,Mulheres,142083,Idosos,70
724,Spain,1992,75,Homens,90840,Idosos,75
724,Spain,1992,75,Mulheres,136896,Idosos,75
724,Spain,1992,76,Homens,87813,Idosos,75
724,Spain,1992,76,Mulheres,134830,Idosos,75
724,Spain,1992,77,Homens,83382,Idosos,75
724,Spain,1992,77,Mulheres,131553,Idosos,75
724,Spain,1992,78,Homens,77313,Idosos,75
724,Spain,1992,78,Mulheres,124626,Idosos,75
724,Spain,1992,79,Homens,72962,Idosos,75
724,Spain,1992,79,Mulheres,120122,Idosos,75
724,Spain,1992,80,Homens,65132,Idosos,80
724,Spain,1992,80,Mulheres,109415,Idosos,80
724,Spain,1992,81,Homens,58824,Idosos,80
724,Spain,1992,81,Mulheres,104439,Idosos,80
724,Spain,1992,82,Homens,51509,Idosos,80
724,Spain,1992,82,Mulheres,92533,Idosos,80
724,Spain,1992,83,Homens,46240,Idosos,80
724,Spain,1992,83,Mulheres,83609,Idosos,80
724,Spain,1992,84,Homens,39207,Idosos,80
724,Spain,1992,84,Mulheres,74105,Idosos,80
724,Spain,1992,85,Homens,32322,Idosos,85
724,Spain,1992,85,Mulheres,64696,Idosos,85
724,Spain,1992,86,Homens,26999,Idosos,85
724,Spain,1992,86,Mulheres,56652,Idosos,85
724,Spain,1992,87,Homens,21563,Idosos,85
724,Spain,1992,87,Mulheres,47475,Idosos,85
724,Spain,1992,88,Homens,18157,Idosos,85
724,Spain,1992,88,Mulheres,39648,Idosos,85
724,Spain,1992,89,Homens,14317,Idosos,85
724,Spain,1992,89,Mulheres,32328,Idosos,85
724,Spain,1992,90,Homens,10734,Idosos,90
724,Spain,1992,90,Mulheres,24916,Idosos,90
724,Spain,1992,91,Homens,8164,Idosos,90
724,Spain,1992,91,Mulheres,21739,Idosos,90
724,Spain,1992,92,Homens,5241,Idosos,90
724,Spain,1992,92,Mulheres,13367,Idosos,90
724,Spain,1992,93,Homens,3710,Idosos,90
724,Spain,1992,93,Mulheres,10052,Idosos,90
724,Spain,1992,94,Homens,2590,Idosos,90
724,Spain,1992,94,Mulheres,7175,Idosos,90
724,Spain,1992,95,Homens,1906,Idosos,95
724,Spain,1992,95,Mulheres,5436,Idosos,95
724,Spain,1992,96,Homens,1202,Idosos,95
724,Spain,1992,96,Mulheres,3680,Idosos,95
724,Spain,1992,97,Homens,744,Idosos,95
724,Spain,1992,97,Mulheres,2379,Idosos,95
724,Spain,1992,98,Homens,461,Idosos,95
724,Spain,1992,98,Mulheres,1515,Idosos,95
724,Spain,1992,99,Homens,299,Idosos,95
724,Spain,1992,99,Mulheres,988,Idosos,95
724,Spain,1992,100,Homens,391,Idosos,100
724,Spain,1992,100,Mulheres,1327,Idosos,100
724,Spain,1993,0,Homens,206939,Jovens,0
724,Spain,1993,0,Mulheres,194502,Jovens,0
724,Spain,1993,1,Homens,206355,Jovens,0
724,Spain,1993,1,Mulheres,193452,Jovens,0
724,Spain,1993,2,Homens,206061,Jovens,0
724,Spain,1993,2,Mulheres,194677,Jovens,0
724,Spain,1993,3,Homens,209498,Jovens,0
724,Spain,1993,3,Mulheres,197638,Jovens,0
724,Spain,1993,4,Homens,212178,Jovens,0
724,Spain,1993,4,Mulheres,200103,Jovens,0
724,Spain,1993,5,Homens,218188,Jovens,5
724,Spain,1993,5,Mulheres,205688,Jovens,5
724,Spain,1993,6,Homens,224016,Jovens,5
724,Spain,1993,6,Mulheres,211761,Jovens,5
724,Spain,1993,7,Homens,233715,Jovens,5
724,Spain,1993,7,Mulheres,220044,Jovens,5
724,Spain,1993,8,Homens,244565,Jovens,5
724,Spain,1993,8,Mulheres,230088,Jovens,5
724,Spain,1993,9,Homens,251837,Jovens,5
724,Spain,1993,9,Mulheres,236598,Jovens,5
724,Spain,1993,10,Homens,266953,Jovens,10
724,Spain,1993,10,Mulheres,249638,Jovens,10
724,Spain,1993,11,Homens,274298,Jovens,10
724,Spain,1993,11,Mulheres,255665,Jovens,10
724,Spain,1993,12,Homens,302254,Jovens,10
724,Spain,1993,12,Mulheres,286646,Jovens,10
724,Spain,1993,13,Homens,308244,Jovens,10
724,Spain,1993,13,Mulheres,292567,Jovens,10
724,Spain,1993,14,Homens,323996,Jovens,10
724,Spain,1993,14,Mulheres,305455,Jovens,10
724,Spain,1993,15,Homens,332498,Adultos,15
724,Spain,1993,15,Mulheres,314403,Adultos,15
724,Spain,1993,16,Homens,343263,Adultos,15
724,Spain,1993,16,Mulheres,324505,Adultos,15
724,Spain,1993,17,Homens,346849,Adultos,15
724,Spain,1993,17,Mulheres,329191,Adultos,15
724,Spain,1993,18,Homens,346792,Adultos,15
724,Spain,1993,18,Mulheres,327944,Adultos,15
724,Spain,1993,19,Homens,342213,Adultos,15
724,Spain,1993,19,Mulheres,323761,Adultos,15
724,Spain,1993,20,Homens,343692,Adultos,20
724,Spain,1993,20,Mulheres,326200,Adultos,20
724,Spain,1993,21,Homens,340788,Adultos,20
724,Spain,1993,21,Mulheres,323049,Adultos,20
724,Spain,1993,22,Homens,338046,Adultos,20
724,Spain,1993,22,Mulheres,321715,Adultos,20
724,Spain,1993,23,Homens,335307,Adultos,20
724,Spain,1993,23,Mulheres,320575,Adultos,20
724,Spain,1993,24,Homens,331933,Adultos,20
724,Spain,1993,24,Mulheres,318637,Adultos,20
724,Spain,1993,25,Homens,337162,Adultos,25
724,Spain,1993,25,Mulheres,325399,Adultos,25
724,Spain,1993,26,Homens,344352,Adultos,25
724,Spain,1993,26,Mulheres,329340,Adultos,25
724,Spain,1993,27,Homens,335599,Adultos,25
724,Spain,1993,27,Mulheres,324863,Adultos,25
724,Spain,1993,28,Homens,339035,Adultos,25
724,Spain,1993,28,Mulheres,330266,Adultos,25
724,Spain,1993,29,Homens,328382,Adultos,25
724,Spain,1993,29,Mulheres,318683,Adultos,25
724,Spain,1993,30,Homens,316057,Adultos,30
724,Spain,1993,30,Mulheres,307782,Adultos,30
724,Spain,1993,31,Homens,308837,Adultos,30
724,Spain,1993,31,Mulheres,304648,Adultos,30
724,Spain,1993,32,Homens,301537,Adultos,30
724,Spain,1993,32,Mulheres,304913,Adultos,30
724,Spain,1993,33,Homens,298652,Adultos,30
724,Spain,1993,33,Mulheres,299403,Adultos,30
724,Spain,1993,34,Homens,296675,Adultos,30
724,Spain,1993,34,Mulheres,292293,Adultos,30
724,Spain,1993,35,Homens,288737,Adultos,35
724,Spain,1993,35,Mulheres,285692,Adultos,35
724,Spain,1993,36,Homens,269255,Adultos,35
724,Spain,1993,36,Mulheres,267540,Adultos,35
724,Spain,1993,37,Homens,262616,Adultos,35
724,Spain,1993,37,Mulheres,261489,Adultos,35
724,Spain,1993,38,Homens,251748,Adultos,35
724,Spain,1993,38,Mulheres,253085,Adultos,35
724,Spain,1993,39,Homens,253751,Adultos,35
724,Spain,1993,39,Mulheres,250338,Adultos,35
724,Spain,1993,40,Homens,252954,Adultos,40
724,Spain,1993,40,Mulheres,250775,Adultos,40
724,Spain,1993,41,Homens,241352,Adultos,40
724,Spain,1993,41,Mulheres,239312,Adultos,40
724,Spain,1993,42,Homens,239969,Adultos,40
724,Spain,1993,42,Mulheres,239803,Adultos,40
724,Spain,1993,43,Homens,243850,Adultos,40
724,Spain,1993,43,Mulheres,246090,Adultos,40
724,Spain,1993,44,Homens,255599,Adultos,40
724,Spain,1993,44,Mulheres,258565,Adultos,40
724,Spain,1993,45,Homens,244712,Adultos,45
724,Spain,1993,45,Mulheres,245890,Adultos,45
724,Spain,1993,46,Homens,226898,Adultos,45
724,Spain,1993,46,Mulheres,230217,Adultos,45
724,Spain,1993,47,Homens,241775,Adultos,45
724,Spain,1993,47,Mulheres,245508,Adultos,45
724,Spain,1993,48,Homens,231299,Adultos,45
724,Spain,1993,48,Mulheres,234657,Adultos,45
724,Spain,1993,49,Homens,229237,Adultos,45
724,Spain,1993,49,Mulheres,231807,Adultos,45
724,Spain,1993,50,Homens,204071,Adultos,50
724,Spain,1993,50,Mulheres,206056,Adultos,50
724,Spain,1993,51,Homens,188506,Adultos,50
724,Spain,1993,51,Mulheres,189854,Adultos,50
724,Spain,1993,52,Homens,216806,Adultos,50
724,Spain,1993,52,Mulheres,222510,Adultos,50
724,Spain,1993,53,Homens,164474,Adultos,50
724,Spain,1993,53,Mulheres,171283,Adultos,50
724,Spain,1993,54,Homens,177904,Adultos,50
724,Spain,1993,54,Mulheres,182431,Adultos,50
724,Spain,1993,55,Homens,197857,Adultos,55
724,Spain,1993,55,Mulheres,208658,Adultos,55
724,Spain,1993,56,Homens,215833,Adultos,55
724,Spain,1993,56,Mulheres,233973,Adultos,55
724,Spain,1993,57,Homens,213859,Adultos,55
724,Spain,1993,57,Mulheres,228352,Adultos,55
724,Spain,1993,58,Homens,213010,Adultos,55
724,Spain,1993,58,Mulheres,228465,Adultos,55
724,Spain,1993,59,Homens,220624,Adultos,55
724,Spain,1993,59,Mulheres,237021,Adultos,55
724,Spain,1993,60,Homens,217665,Adultos,60
724,Spain,1993,60,Mulheres,234556,Adultos,60
724,Spain,1993,61,Homens,210555,Adultos,60
724,Spain,1993,61,Mulheres,227478,Adultos,60
724,Spain,1993,62,Homens,209852,Adultos,60
724,Spain,1993,62,Mulheres,232712,Adultos,60
724,Spain,1993,63,Homens,197647,Adultos,60
724,Spain,1993,63,Mulheres,220047,Adultos,60
724,Spain,1993,64,Homens,193734,Adultos,60
724,Spain,1993,64,Mulheres,218954,Adultos,60
724,Spain,1993,65,Homens,183882,Idosos,65
724,Spain,1993,65,Mulheres,209222,Idosos,65
724,Spain,1993,66,Homens,181552,Idosos,65
724,Spain,1993,66,Mulheres,208645,Idosos,65
724,Spain,1993,67,Homens,170643,Idosos,65
724,Spain,1993,67,Mulheres,201817,Idosos,65
724,Spain,1993,68,Homens,166626,Idosos,65
724,Spain,1993,68,Mulheres,199130,Idosos,65
724,Spain,1993,69,Homens,159592,Idosos,65
724,Spain,1993,69,Mulheres,191026,Idosos,65
724,Spain,1993,70,Homens,151961,Idosos,70
724,Spain,1993,70,Mulheres,190109,Idosos,70
724,Spain,1993,71,Homens,143036,Idosos,70
724,Spain,1993,71,Mulheres,175669,Idosos,70
724,Spain,1993,72,Homens,126020,Idosos,70
724,Spain,1993,72,Mulheres,168749,Idosos,70
724,Spain,1993,73,Homens,107833,Idosos,70
724,Spain,1993,73,Mulheres,150439,Idosos,70
724,Spain,1993,74,Homens,98463,Idosos,70
724,Spain,1993,74,Mulheres,145632,Idosos,70
724,Spain,1993,75,Homens,91204,Idosos,75
724,Spain,1993,75,Mulheres,138421,Idosos,75
724,Spain,1993,76,Homens,86235,Idosos,75
724,Spain,1993,76,Mulheres,133029,Idosos,75
724,Spain,1993,77,Homens,82887,Idosos,75
724,Spain,1993,77,Mulheres,130441,Idosos,75
724,Spain,1993,78,Homens,78141,Idosos,75
724,Spain,1993,78,Mulheres,126744,Idosos,75
724,Spain,1993,79,Homens,71991,Idosos,75
724,Spain,1993,79,Mulheres,119477,Idosos,75
724,Spain,1993,80,Homens,67523,Idosos,80
724,Spain,1993,80,Mulheres,114460,Idosos,80
724,Spain,1993,81,Homens,59852,Idosos,80
724,Spain,1993,81,Mulheres,103499,Idosos,80
724,Spain,1993,82,Homens,53517,Idosos,80
724,Spain,1993,82,Mulheres,98058,Idosos,80
724,Spain,1993,83,Homens,46358,Idosos,80
724,Spain,1993,83,Mulheres,86127,Idosos,80
724,Spain,1993,84,Homens,41194,Idosos,80
724,Spain,1993,84,Mulheres,77035,Idosos,80
724,Spain,1993,85,Homens,34541,Idosos,85
724,Spain,1993,85,Mulheres,67491,Idosos,85
724,Spain,1993,86,Homens,28100,Idosos,85
724,Spain,1993,86,Mulheres,58239,Idosos,85
724,Spain,1993,87,Homens,23174,Idosos,85
724,Spain,1993,87,Mulheres,50383,Idosos,85
724,Spain,1993,88,Homens,18248,Idosos,85
724,Spain,1993,88,Mulheres,41619,Idosos,85
724,Spain,1993,89,Homens,15065,Idosos,85
724,Spain,1993,89,Mulheres,34217,Idosos,85
724,Spain,1993,90,Homens,11685,Idosos,90
724,Spain,1993,90,Mulheres,27436,Idosos,90
724,Spain,1993,91,Homens,8625,Idosos,90
724,Spain,1993,91,Mulheres,20679,Idosos,90
724,Spain,1993,92,Homens,6414,Idosos,90
724,Spain,1993,92,Mulheres,17639,Idosos,90
724,Spain,1993,93,Homens,4034,Idosos,90
724,Spain,1993,93,Mulheres,10651,Idosos,90
724,Spain,1993,94,Homens,2783,Idosos,90
724,Spain,1993,94,Mulheres,7843,Idosos,90
724,Spain,1993,95,Homens,1898,Idosos,95
724,Spain,1993,95,Mulheres,5456,Idosos,95
724,Spain,1993,96,Homens,1364,Idosos,95
724,Spain,1993,96,Mulheres,4012,Idosos,95
724,Spain,1993,97,Homens,838,Idosos,95
724,Spain,1993,97,Mulheres,2639,Idosos,95
724,Spain,1993,98,Homens,505,Idosos,95
724,Spain,1993,98,Mulheres,1656,Idosos,95
724,Spain,1993,99,Homens,304,Idosos,95
724,Spain,1993,99,Mulheres,1021,Idosos,95
724,Spain,1993,100,Homens,426,Idosos,100
724,Spain,1993,100,Mulheres,1449,Idosos,100
724,Spain,1994,0,Homens,201433,Jovens,0
724,Spain,1994,0,Mulheres,188603,Jovens,0
724,Spain,1994,1,Homens,207276,Jovens,0
724,Spain,1994,1,Mulheres,195094,Jovens,0
724,Spain,1994,2,Homens,206877,Jovens,0
724,Spain,1994,2,Mulheres,194092,Jovens,0
724,Spain,1994,3,Homens,207165,Jovens,0
724,Spain,1994,3,Mulheres,195713,Jovens,0
724,Spain,1994,4,Homens,210783,Jovens,0
724,Spain,1994,4,Mulheres,198867,Jovens,0
724,Spain,1994,5,Homens,213635,Jovens,5
724,Spain,1994,5,Mulheres,201459,Jovens,5
724,Spain,1994,6,Homens,219336,Jovens,5
724,Spain,1994,6,Mulheres,206732,Jovens,5
724,Spain,1994,7,Homens,225220,Jovens,5
724,Spain,1994,7,Mulheres,212853,Jovens,5
724,Spain,1994,8,Homens,234981,Jovens,5
724,Spain,1994,8,Mulheres,221252,Jovens,5
724,Spain,1994,9,Homens,245393,Jovens,5
724,Spain,1994,9,Mulheres,230772,Jovens,5
724,Spain,1994,10,Homens,252926,Jovens,10
724,Spain,1994,10,Mulheres,237591,Jovens,10
724,Spain,1994,11,Homens,268204,Jovens,10
724,Spain,1994,11,Mulheres,250951,Jovens,10
724,Spain,1994,12,Homens,276166,Jovens,10
724,Spain,1994,12,Mulheres,257376,Jovens,10
724,Spain,1994,13,Homens,304355,Jovens,10
724,Spain,1994,13,Mulheres,288807,Jovens,10
724,Spain,1994,14,Homens,310032,Jovens,10
724,Spain,1994,14,Mulheres,294206,Jovens,10
724,Spain,1994,15,Homens,326328,Adultos,15
724,Spain,1994,15,Mulheres,307571,Adultos,15
724,Spain,1994,16,Homens,334863,Adultos,15
724,Spain,1994,16,Mulheres,316516,Adultos,15
724,Spain,1994,17,Homens,345402,Adultos,15
724,Spain,1994,17,Mulheres,326532,Adultos,15
724,Spain,1994,18,Homens,348798,Adultos,15
724,Spain,1994,18,Mulheres,330887,Adultos,15
724,Spain,1994,19,Homens,348632,Adultos,15
724,Spain,1994,19,Mulheres,329666,Adultos,15
724,Spain,1994,20,Homens,343851,Adultos,20
724,Spain,1994,20,Mulheres,325220,Adultos,20
724,Spain,1994,21,Homens,345018,Adultos,20
724,Spain,1994,21,Mulheres,327696,Adultos,20
724,Spain,1994,22,Homens,342001,Adultos,20
724,Spain,1994,22,Mulheres,324477,Adultos,20
724,Spain,1994,23,Homens,339296,Adultos,20
724,Spain,1994,23,Mulheres,323066,Adultos,20
724,Spain,1994,24,Homens,336663,Adultos,20
724,Spain,1994,24,Mulheres,322105,Adultos,20
724,Spain,1994,25,Homens,333315,Adultos,25
724,Spain,1994,25,Mulheres,320321,Adultos,25
724,Spain,1994,26,Homens,338379,Adultos,25
724,Spain,1994,26,Mulheres,326940,Adultos,25
724,Spain,1994,27,Homens,345644,Adultos,25
724,Spain,1994,27,Mulheres,330967,Adultos,25
724,Spain,1994,28,Homens,336815,Adultos,25
724,Spain,1994,28,Mulheres,326517,Adultos,25
724,Spain,1994,29,Homens,340733,Adultos,25
724,Spain,1994,29,Mulheres,332352,Adultos,25
724,Spain,1994,30,Homens,329546,Adultos,30
724,Spain,1994,30,Mulheres,320300,Adultos,30
724,Spain,1994,31,Homens,317401,Adultos,30
724,Spain,1994,31,Mulheres,309542,Adultos,30
724,Spain,1994,32,Homens,309889,Adultos,30
724,Spain,1994,32,Mulheres,306144,Adultos,30
724,Spain,1994,33,Homens,302907,Adultos,30
724,Spain,1994,33,Mulheres,306627,Adultos,30
724,Spain,1994,34,Homens,299702,Adultos,30
724,Spain,1994,34,Mulheres,300843,Adultos,30
724,Spain,1994,35,Homens,297679,Adultos,35
724,Spain,1994,35,Mulheres,293689,Adultos,35
724,Spain,1994,36,Homens,289762,Adultos,35
724,Spain,1994,36,Mulheres,287061,Adultos,35
724,Spain,1994,37,Homens,270240,Adultos,35
724,Spain,1994,37,Mulheres,268725,Adultos,35
724,Spain,1994,38,Homens,263425,Adultos,35
724,Spain,1994,38,Mulheres,262518,Adultos,35
724,Spain,1994,39,Homens,252260,Adultos,35
724,Spain,1994,39,Mulheres,253881,Adultos,35
724,Spain,1994,40,Homens,254384,Adultos,40
724,Spain,1994,40,Mulheres,251197,Adultos,40
724,Spain,1994,41,Homens,253664,Adultos,40
724,Spain,1994,41,Mulheres,251673,Adultos,40
724,Spain,1994,42,Homens,241505,Adultos,40
724,Spain,1994,42,Mulheres,239750,Adultos,40
724,Spain,1994,43,Homens,239896,Adultos,40
724,Spain,1994,43,Mulheres,239955,Adultos,40
724,Spain,1994,44,Homens,244114,Adultos,40
724,Spain,1994,44,Mulheres,246765,Adultos,40
724,Spain,1994,45,Homens,256179,Adultos,45
724,Spain,1994,45,Mulheres,259546,Adultos,45
724,Spain,1994,46,Homens,243927,Adultos,45
724,Spain,1994,46,Mulheres,245621,Adultos,45
724,Spain,1994,47,Homens,226999,Adultos,45
724,Spain,1994,47,Mulheres,230697,Adultos,45
724,Spain,1994,48,Homens,241538,Adultos,45
724,Spain,1994,48,Mulheres,245719,Adultos,45
724,Spain,1994,49,Homens,230921,Adultos,45
724,Spain,1994,49,Mulheres,234805,Adultos,45
724,Spain,1994,50,Homens,228913,Adultos,50
724,Spain,1994,50,Mulheres,232038,Adultos,50
724,Spain,1994,51,Homens,203224,Adultos,50
724,Spain,1994,51,Mulheres,205685,Adultos,50
724,Spain,1994,52,Homens,187771,Adultos,50
724,Spain,1994,52,Mulheres,189636,Adultos,50
724,Spain,1994,53,Homens,217639,Adultos,50
724,Spain,1994,53,Mulheres,223970,Adultos,50
724,Spain,1994,54,Homens,162504,Adultos,50
724,Spain,1994,54,Mulheres,170046,Adultos,50
724,Spain,1994,55,Homens,177256,Adultos,55
724,Spain,1994,55,Mulheres,182440,Adultos,55
724,Spain,1994,56,Homens,196943,Adultos,55
724,Spain,1994,56,Mulheres,208359,Adultos,55
724,Spain,1994,57,Homens,214782,Adultos,55
724,Spain,1994,57,Mulheres,233892,Adultos,55
724,Spain,1994,58,Homens,212577,Adultos,55
724,Spain,1994,58,Mulheres,227831,Adultos,55
724,Spain,1994,59,Homens,211473,Adultos,55
724,Spain,1994,59,Mulheres,228025,Adultos,55
724,Spain,1994,60,Homens,218803,Adultos,60
724,Spain,1994,60,Mulheres,236416,Adultos,60
724,Spain,1994,61,Homens,215750,Adultos,60
724,Spain,1994,61,Mulheres,233931,Adultos,60
724,Spain,1994,62,Homens,208018,Adultos,60
724,Spain,1994,62,Mulheres,226372,Adultos,60
724,Spain,1994,63,Homens,207241,Adultos,60
724,Spain,1994,63,Mulheres,231598,Adultos,60
724,Spain,1994,64,Homens,194693,Adultos,60
724,Spain,1994,64,Mulheres,218707,Adultos,60
724,Spain,1994,65,Homens,190669,Idosos,65
724,Spain,1994,65,Mulheres,217747,Idosos,65
724,Spain,1994,66,Homens,180414,Idosos,65
724,Spain,1994,66,Mulheres,207444,Idosos,65
724,Spain,1994,67,Homens,177698,Idosos,65
724,Spain,1994,67,Mulheres,206909,Idosos,65
724,Spain,1994,68,Homens,166659,Idosos,65
724,Spain,1994,68,Mulheres,199719,Idosos,65
