GridNo,Lat,Long,Alt,NUTS3_ID,NUTS3_Desc,NUTS2_ID,NUTS2_Desc,NUTS1_ID,NUTS1_Desc,Country_ID,Country_Desc,RiverBank,Local
56042,38.76616,-9.4058,76,PT170,Área Metropolitana de Lisboa,PT17,Área Metropolitana de Lisboa,PT1,Continente,PT,Portugal,South of Tagus,Portugal - Área Metropolitana de Lisboa - Área Metropolitana de Lisboa - 56042
56043,38.79649,-9.20579,58,PT170,Área Metropolitana de Lisboa,PT17,Área Metropolitana de Lisboa,PT1,Continente,PT,Portugal,South of Tagus,Portugal - Área Metropolitana de Lisboa - Área Metropolitana de Lisboa - 56043
57042,38.91009,-9.40945,101,PT170,Área Metropolitana de Lisboa,PT17,Área Metropolitana de Lisboa,PT1,Continente,PT,Portugal,South of Tagus,Portugal - Área Metropolitana de Lisboa - Área Metropolitana de Lisboa - 57042
57043,38.99872,-9.25663,89,PT170,Área Metropolitana de Lisboa,PT17,Área Metropolitana de Lisboa,PT1,Continente,PT,Portugal,South of Tagus,Portugal - Área Metropolitana de Lisboa - Área Metropolitana de Lisboa - 57043
42063,36.72688,-2.83146,52,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 42063
42064,36.73249,-2.69925,29,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 42064
42065,36.80673,-2.25469,4,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 42065
42066,36.79754,-2.13789,21,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 42066
43063,36.85524,-2.94669,317,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 43063
43064,36.89087,-2.67681,340,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 43064
43065,36.93356,-2.39559,148,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 43065
43066,36.96312,-2.12417,164,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 43066
43067,37.02732,-1.93131,110,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 43067
44063,37.07434,-2.99068,1110,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 44063
44064,37.11225,-2.71437,757,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 44064
44065,37.14934,-2.43779,581,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 44065
44066,37.18563,-2.16097,499,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 44066
44067,37.22977,-1.90426,65,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 44067
44068,37.32634,-1.72455,58,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 44068
45065,37.37306,-2.47826,1029,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 45065
45066,37.40948,-2.20058,471,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 45066
45067,37.44509,-1.92264,299,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 45067
46066,37.63324,-2.24055,1046,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 46066
47066,37.85691,-2.28089,1082,ES611,Almería,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Almería - 47066
41053,36.05157,-5.56551,51,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 41053
41054,36.06896,-5.44667,26,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 41054
42052,36.20539,-5.88516,30,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 42052
42053,36.20706,-5.63915,54,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 42053
42054,36.27215,-5.39316,26,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 42054
43051,36.38272,-6.14894,32,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 43051
43052,36.3826,-5.9611,62,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 43052
43053,36.42914,-5.68871,77,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 43053
43054,36.47489,-5.41602,134,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 43054
44051,36.592,-6.22123,21,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 44051
44052,36.6044,-6.01192,70,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 44052
44053,36.65111,-5.73873,148,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 44053
44054,36.69703,-5.46523,227,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 44054
45051,36.77825,-6.30596,24,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 45051
45052,36.82609,-6.0632,41,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 45052
45053,36.87298,-5.7892,108,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 45053
45054,36.91906,-5.51489,196,ES612,Cádiz,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Cádiz - 45054
46058,37.318,-4.46143,385,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 46058
46059,37.36024,-4.1848,622,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 46059
47057,37.49727,-4.78585,190,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 47057
47058,37.54048,-4.50866,281,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 47058
47059,37.58288,-4.23118,408,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 47059
48055,37.63031,-5.38952,128,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 48055
48056,37.6753,-5.1121,167,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 48056
48057,37.71948,-4.83437,214,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 48057
48058,37.76285,-4.55633,234,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 48058
49056,37.89724,-5.16192,156,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 49056
49057,37.94159,-4.88334,154,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 49057
49058,37.98513,-4.60444,182,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 49058
49059,38.02785,-4.32524,217,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 49059
50055,38.07375,-5.49132,402,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 50055
50056,38.11908,-5.2122,482,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 50056
50057,38.1636,-4.93276,511,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 50057
50058,38.2073,-4.653,513,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 50058
50059,38.25019,-4.37293,598,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 50059
51055,38.29531,-5.54294,569,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 51055
51056,38.34082,-5.26295,572,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 51056
51057,38.38551,-4.98264,608,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 51057
51058,38.42938,-4.70201,636,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 51058
52056,38.56245,-5.31417,507,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 52056
52057,38.60731,-5.03299,515,ES613,Córdoba,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Córdoba - 52057
43061,36.79931,-3.49399,223,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 43061
43062,36.8356,-3.22469,541,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 43062
44060,36.95579,-3.81805,970,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 44060
44061,36.99611,-3.54253,830,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 44061
44062,37.03563,-3.26674,1505,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 44062
45059,37.1375,-4.13884,730,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 45059
45060,37.17878,-3.86276,765,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 45060
45061,37.21926,-3.5864,678,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 45061
45062,37.25892,-3.30976,1063,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 45062
45063,37.29778,-3.03286,1128,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 45063
45064,37.33582,-2.75569,965,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 45064
46061,37.4423,-3.63066,986,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 46061
46062,37.48211,-3.35318,1043,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 46062
46063,37.52111,-3.07542,1038,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 46063
46064,37.5593,-2.79739,845,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 46064
46065,37.59668,-2.5191,989,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 46065
47064,37.78269,-2.83948,943,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 47064
47065,37.82021,-2.56032,965,ES614,Granada,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Granada - 47065
46050,37.04441,-6.58578,38,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 46050
46051,37.00736,-6.38131,3,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 46051
47049,37.20635,-6.95,4,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 47049
47050,37.18654,-6.70669,47,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 47050
47051,37.2211,-6.44248,20,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 47051
48048,37.29765,-7.32278,30,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 48048
48049,37.34345,-7.04726,36,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 48049
48050,37.39326,-6.7718,45,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 48050
48051,37.44228,-6.496,112,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 48051
49048,37.51334,-7.37886,118,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 49048
49049,37.56414,-7.10292,133,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 49049
49050,37.61415,-6.82664,173,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 49050
49051,37.66334,-6.55002,302,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 49051
50049,37.78472,-7.15909,205,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 50049
50050,37.83491,-6.88198,301,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 50050
50051,37.8843,-6.60453,425,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 50051
50052,37.93287,-6.32673,416,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 50052
51050,38.05557,-6.93784,306,ES615,Huelva,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Huelva - 51050
46060,37.40167,-3.90787,895,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 46060
47060,37.62447,-3.95341,612,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 47060
47061,37.66524,-3.67534,740,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 47061
47062,37.70521,-3.397,1053,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 47062
47063,37.74436,-3.11838,844,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 47063
48059,37.80541,-4.27799,315,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 48059
48060,37.84716,-3.99936,333,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 48060
48061,37.88809,-3.72044,390,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 48061
48062,37.92821,-3.44122,380,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 48062
48063,37.96751,-3.16173,463,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 48063
48064,38.00599,-2.88196,828,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 48064
48065,38.04365,-2.60192,1426,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 48065
49060,38.06976,-4.04574,232,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 49060
49061,38.11085,-3.76595,352,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 49061
49062,38.15112,-3.48586,353,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 49062
49063,38.19056,-3.20549,617,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 49063
49064,38.22919,-2.92484,582,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 49064
49065,38.267,-2.64392,900,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 49065
50060,38.29226,-4.09256,562,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 50060
50061,38.3335,-3.81189,513,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 50061
50062,38.37393,-3.53092,581,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 50062
50063,38.41353,-3.24966,824,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 50063
50064,38.4523,-2.96812,844,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 50064
50065,38.49025,-2.6863,787,ES616,Jaén,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Jaén - 50065
42055,36.37034,-5.23396,31,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 42055
43055,36.52845,-5.15016,195,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 43055
43056,36.58503,-4.86858,191,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 43056
43057,36.63253,-4.61982,69,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 43057
43058,36.73455,-4.33239,41,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 43058
43059,36.76819,-4.05639,66,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 43059
43060,36.7928,-3.7731,209,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 43060
44055,36.74216,-5.19143,710,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 44055
44056,36.78648,-4.91733,424,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 44056
44057,36.83001,-4.64294,389,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 44057
44058,36.87274,-4.36826,650,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 44058
44059,36.91467,-4.0933,918,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 44059
45056,37.00884,-4.96536,525,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 45056
45057,37.05253,-4.69014,437,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 45057
45058,37.09542,-4.41463,615,ES617,Málaga,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Málaga - 45058
45055,36.96435,-5.24028,523,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 45055
46052,37.04767,-6.11495,3,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 46052
46053,37.09473,-5.84014,53,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 46053
46054,37.14099,-5.56501,110,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 46054
46055,37.18644,-5.28957,197,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 46055
46056,37.2311,-5.01383,256,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 46056
46057,37.27495,-4.73778,403,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 46057
47052,37.26914,-6.16717,47,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 47052
47053,37.31637,-5.89154,45,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 47053
47054,37.3628,-5.61558,70,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 47054
47055,37.40843,-5.33932,130,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 47055
47056,37.45325,-5.06274,170,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 47056
48052,37.49049,-6.21987,65,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 48052
48053,37.5379,-5.94341,52,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 48053
48054,37.58451,-5.66663,87,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 48054
49052,37.71174,-6.27306,278,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 49052
49053,37.75933,-5.99576,231,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 49053
49054,37.80611,-5.71814,272,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 49054
49055,37.85208,-5.44019,248,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 49055
50053,37.98064,-6.04859,419,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 50053
50054,38.0276,-5.77012,495,ES618,Sevilla,ES61,Andalucía,ES6,Sur (ES),ES,Spain,South of Tagus,Spain - Andalucía - Sevilla - 50054
62076,41.54309,0.01762,307,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 62076
62077,41.57244,0.31429,289,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 62077
63075,41.73646,-0.31649,397,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 63075
63076,41.76682,-0.01902,313,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 63076
63077,41.79629,0.27871,351,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 63077
64075,41.95999,-0.35456,420,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 64075
64076,41.99048,-0.05603,434,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 64076
64077,42.02008,0.24277,445,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 64077
64078,42.04879,0.54182,713,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 64078
65074,42.15195,-0.69235,449,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 65074
65075,42.18345,-0.39301,521,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 65075
65076,42.21407,-0.0934,561,ES241,Huesca,ES24,Aragón,ES2,Noreste (ES),ES,Spain,North of Tagus,Spain - Aragón - Huesca - 65076
