STRUCTURE_NAME,indic_de,Demographic indicator,Geo_Cod,Geo_Desc,Ano,OBS_VALUE,Rank
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1973,33.1,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1974,32.2,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1975,31.3,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1976,29.3,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1977,28.9,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1978,26.9,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1979,25.5,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1980,23.9,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1981,24.5,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1982,23.8,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1983,21.4,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1984,21,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1985,21.5,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1986,19.9,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1987,18.2,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1988,16.6,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1989,16.3,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1990,14.3,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1991,12.1,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1992,10.8,8
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1993,10.1,8
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1994,9.2,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1995,9,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1996,7.9,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1997,6.9,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1998,6.7,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,1999,6.4,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2000,6.2,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2001,5.6,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2002,6,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2003,5.1,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2004,4.4,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2005,4.3,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2006,4.6,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2007,4.4,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2008,4,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2009,4.6,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2010,3.5,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2011,3.8,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2012,4.2,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2013,3.4,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2014,4.1,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2015,3.7,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2016,3.7,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2017,3.3,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2018,4.2,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2019,3.5,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2020,3.4,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2021,3.4,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,PT,Portugal,2022,3.3,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,1996,12.2,4
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,1997,12.6,4
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,1998,12.8,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,1999,11.8,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2000,12.1,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2001,11.9,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2002,11.9,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2003,11.9,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2004,12.8,1
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2005,11.6,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2006,10.6,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2007,9.4,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2008,8.6,4
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2009,8,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2010,7.7,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2011,7.6,4
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2012,7,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2013,7.8,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2014,7.2,2
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2015,6.6,3
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2016,6.1,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2017,5.6,7
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2018,5.6,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2019,5.4,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2020,5.6,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2021,5.2,7
Infant mortality rates,PERIMORRT,Perinatal mortality rate,RO,Romania,2022,5.5,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1960,25.4,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1961,24.2,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1962,23.4,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1963,22.5,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1964,20.5,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1965,19.7,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1966,18.2,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1967,18.7,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1968,18.3,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1969,16.2,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1970,16.4,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1971,15.6,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1972,14.3,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1973,14,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1974,13.2,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1975,11.3,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1976,10.7,23
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1977,10.1,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1978,9.5,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1979,9.1,23
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1980,8.8,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1981,7.8,23
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1982,7.8,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1983,7.4,23
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1984,7.4,23
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1985,7.4,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1986,7.6,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1987,7.1,23
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1988,6.9,23
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1989,6.6,23
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1990,6.5,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1991,6.6,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1992,5.8,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1993,5.9,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1994,5.4,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1995,5.5,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1997,5.4,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,1999,5.6,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2000,5.6,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2001,5.7,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2002,5.3,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2003,5.2,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2004,5,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2005,4.1,21
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2006,4.4,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2007,4.3,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2008,4.9,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2009,5.2,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2010,4.8,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2011,4.7,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2012,5.1,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2013,5.2,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2014,5.1,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2015,5,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2016,4.7,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2017,4.6,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2018,4.7,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2019,4.2,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2020,4.3,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2021,4.1,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SE,Sweden,2022,4,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1960,29.6,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1961,29.2,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1962,24.6,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1963,24.1,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1964,22.4,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1965,25.1,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1966,23.6,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1967,23.8,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1968,25.3,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1969,25.6,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1970,21.9,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1971,22.4,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1972,21,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1973,20.9,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1974,18.4,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1975,18.2,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1976,18.6,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1977,18.3,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1978,15.7,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1979,14.7,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1980,14.8,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1981,12.7,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1982,14,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1983,15.4,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1984,13.3,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1985,12.2,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1986,13.4,7
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1987,11,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1988,10.1,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1989,10.8,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1990,8.5,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1991,9.5,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1992,10.1,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1993,8.1,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1994,8.1,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1995,7,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1996,8,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1997,7.8,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1998,7.5,8
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,1999,6.1,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2000,7,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2001,7.2,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2002,7.7,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2003,7.7,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2004,5.4,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2005,6.6,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2006,6.2,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2007,4.9,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2008,4.7,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2009,4.2,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2010,4.1,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2011,4.3,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2012,3.1,22
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2013,4.3,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2015,3.2,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2016,4.2,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2017,3.6,17
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2018,2.8,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2019,2.7,18
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2020,3.7,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2021,4.1,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SI,Slovenia,2022,4.2,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1960,21,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1961,21.6,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1962,19.9,20
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1963,19.8,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1964,19.8,19
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1965,23.2,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1966,22.2,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1967,21.9,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1968,20.2,16
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1969,21.2,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1970,21.7,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1971,21.3,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1972,21.9,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1973,21.3,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1974,20.9,8
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1975,21.6,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1976,21.8,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1977,19.6,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1978,20.1,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1979,18.5,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1980,18.2,4
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1981,17.2,4
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1982,16.6,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1983,14.7,8
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1984,14.8,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1985,14.6,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1986,14.5,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1987,12.8,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1988,12.3,5
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1989,12.1,4
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1990,11.6,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1991,11.6,7
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1992,11.4,7
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1993,10.2,6
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1994,9.3,7
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1995,9.4,7
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,1999,8.1,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2000,7.5,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2001,7.2,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2002,7.1,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2003,7.6,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2004,6.7,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2005,6.4,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2006,6.4,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2007,6.1,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2008,6.3,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2009,5.8,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2010,5.4,15
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2011,5,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2012,5.3,11
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2013,4.9,14
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2014,5.4,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2015,5.4,8
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2016,4.4,12
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2017,4.5,13
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2018,4.9,10
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2019,5,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2020,5.2,8
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2021,4.9,9
Infant mortality rates,PERIMORRT,Perinatal mortality rate,SK,Slovakia,2022,5.7,5
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1960,14.6,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1961,13.9,12
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1962,14,10
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1963,13.7,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1964,13.4,11
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1965,12.8,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1966,12.5,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1967,12.3,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1968,11.8,13
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1969,11.3,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1970,10.1,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1971,9.8,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1972,9.1,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1973,8.4,15
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1974,7.8,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1975,7.3,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1976,6.9,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1977,5.8,18
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1978,5.2,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1979,4.2,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1980,4.4,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1981,4.2,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1982,4.2,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1983,3.8,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1984,3.6,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1985,3.4,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1986,3.2,22
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1987,3,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1988,3,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1989,2.8,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1990,2.5,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1991,2.5,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1992,2.3,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1993,2.2,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1994,2.3,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1995,2.2,23
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1996,3.2,14
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1997,2.1,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1998,2.2,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,1999,2,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2000,2.1,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2001,2.1,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2002,1.9,17
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2003,1.9,19
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2004,1.8,21
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2005,1.6,20
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2006,1.7,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2007,1.7,16
Infant mortality rates,ENEOMORRT,Early neonatal mortality rate,FR,France,2008,1.8,15
