NUTS3_Cod,NUTS3_Desc,Sexo,Idade,População,Pct
1C1,Alentejo Litoral,Mulheres,31,470,0.0049
1C1,Alentejo Litoral,Mulheres,32,476,0.0049
1C1,Alentejo Litoral,Mulheres,33,463,0.0048
1C1,Alentejo Litoral,Mulheres,34,508,0.0053
1C1,Alentejo Litoral,Mulheres,35,529,0.0055
1C1,Alentejo Litoral,Mulheres,36,552,0.0057
1C1,Alentejo Litoral,Mulheres,37,632,0.0066
1C1,Alentejo Litoral,Mulheres,38,672,0.007
1C1,Alentejo Litoral,Mulheres,39,601,0.0062
1C1,Alentejo Litoral,Mulheres,40,644,0.0067
1C1,Alentejo Litoral,Mulheres,41,689,0.0071
1C1,Alentejo Litoral,Mulheres,42,713,0.0074
1C1,Alentejo Litoral,Mulheres,43,708,0.0073
1C1,Alentejo Litoral,Mulheres,44,758,0.0079
1C1,Alentejo Litoral,Mulheres,45,709,0.0074
1C1,Alentejo Litoral,Mulheres,46,663,0.0069
1C1,Alentejo Litoral,Mulheres,47,632,0.0066
1C1,Alentejo Litoral,Mulheres,48,567,0.0059
1C1,Alentejo Litoral,Mulheres,49,618,0.0064
1C1,Alentejo Litoral,Mulheres,50,589,0.0061
1C1,Alentejo Litoral,Mulheres,51,565,0.0059
1C1,Alentejo Litoral,Mulheres,52,594,0.0062
1C1,Alentejo Litoral,Mulheres,53,579,0.006
1C1,Alentejo Litoral,Mulheres,54,604,0.0063
1C1,Alentejo Litoral,Mulheres,55,645,0.0067
1C1,Alentejo Litoral,Mulheres,56,682,0.0071
1C1,Alentejo Litoral,Mulheres,57,672,0.007
1C1,Alentejo Litoral,Mulheres,58,715,0.0074
1C1,Alentejo Litoral,Mulheres,59,720,0.0075
1C1,Alentejo Litoral,Mulheres,60,704,0.0073
1C1,Alentejo Litoral,Mulheres,61,705,0.0073
1C1,Alentejo Litoral,Mulheres,62,805,0.0083
1C1,Alentejo Litoral,Mulheres,63,779,0.0081
1C1,Alentejo Litoral,Mulheres,64,682,0.0071
1C1,Alentejo Litoral,Mulheres,65,702,0.0073
1C1,Alentejo Litoral,Mulheres,66,645,0.0067
1C1,Alentejo Litoral,Mulheres,67,680,0.0071
1C1,Alentejo Litoral,Mulheres,68,616,0.0064
1C1,Alentejo Litoral,Mulheres,69,618,0.0064
1C1,Alentejo Litoral,Mulheres,70,612,0.0063
1C1,Alentejo Litoral,Mulheres,71,569,0.0059
1C1,Alentejo Litoral,Mulheres,72,606,0.0063
1C1,Alentejo Litoral,Mulheres,73,630,0.0065
1C1,Alentejo Litoral,Mulheres,74,620,0.0064
1C1,Alentejo Litoral,Mulheres,75,548,0.0057
1C1,Alentejo Litoral,Mulheres,76,541,0.0056
1C1,Alentejo Litoral,Mulheres,77,547,0.0057
1C1,Alentejo Litoral,Mulheres,78,517,0.0054
1C1,Alentejo Litoral,Mulheres,79,450,0.0047
1C1,Alentejo Litoral,Mulheres,80,476,0.0049
1C1,Alentejo Litoral,Mulheres,81,507,0.0053
1C1,Alentejo Litoral,Mulheres,82,458,0.0047
1C1,Alentejo Litoral,Mulheres,83,520,0.0054
1C1,Alentejo Litoral,Mulheres,84,426,0.0044
1C1,Alentejo Litoral,Mulheres,85,446,0.0046
1C1,Alentejo Litoral,Mulheres,86,385,0.004
1C1,Alentejo Litoral,Mulheres,87,328,0.0034
1C1,Alentejo Litoral,Mulheres,88,276,0.0029
1C1,Alentejo Litoral,Mulheres,89,260,0.0027
1C1,Alentejo Litoral,Mulheres,90,181,0.0019
1C1,Alentejo Litoral,Mulheres,91,179,0.0019
1C1,Alentejo Litoral,Mulheres,92,162,0.0017
1C1,Alentejo Litoral,Mulheres,93,99,0.001
1C1,Alentejo Litoral,Mulheres,94,78,0.0008
1C1,Alentejo Litoral,Mulheres,95,62,0.0006
1C1,Alentejo Litoral,Mulheres,96,51,0.0005
1C1,Alentejo Litoral,Mulheres,97,29,0.0003
1C1,Alentejo Litoral,Mulheres,98,23,0.0002
1C1,Alentejo Litoral,Mulheres,99,8,0.0001
1C1,Alentejo Litoral,Mulheres,100,16,0.0002
1C2,Baixo Alentejo,Homens,0,443,-0.0039
1C2,Baixo Alentejo,Homens,1,494,-0.0043
1C2,Baixo Alentejo,Homens,2,472,-0.0041
1C2,Baixo Alentejo,Homens,3,442,-0.0038
1C2,Baixo Alentejo,Homens,4,506,-0.0044
1C2,Baixo Alentejo,Homens,5,517,-0.0045
1C2,Baixo Alentejo,Homens,6,460,-0.004
1C2,Baixo Alentejo,Homens,7,483,-0.0042
1C2,Baixo Alentejo,Homens,8,515,-0.0045
1C2,Baixo Alentejo,Homens,9,522,-0.0045
1C2,Baixo Alentejo,Homens,10,523,-0.0046
1C2,Baixo Alentejo,Homens,11,525,-0.0046
1C2,Baixo Alentejo,Homens,12,518,-0.0045
1C2,Baixo Alentejo,Homens,13,556,-0.0048
1C2,Baixo Alentejo,Homens,14,536,-0.0047
1C2,Baixo Alentejo,Homens,15,540,-0.0047
1C2,Baixo Alentejo,Homens,16,512,-0.0045
1C2,Baixo Alentejo,Homens,17,563,-0.0049
1C2,Baixo Alentejo,Homens,18,587,-0.0051
1C2,Baixo Alentejo,Homens,19,579,-0.005
1C2,Baixo Alentejo,Homens,20,643,-0.0056
1C2,Baixo Alentejo,Homens,21,611,-0.0053
1C2,Baixo Alentejo,Homens,22,588,-0.0051
1C2,Baixo Alentejo,Homens,23,586,-0.0051
1C2,Baixo Alentejo,Homens,24,574,-0.005
1C2,Baixo Alentejo,Homens,25,536,-0.0047
1C2,Baixo Alentejo,Homens,26,504,-0.0044
1C2,Baixo Alentejo,Homens,27,537,-0.0047
1C2,Baixo Alentejo,Homens,28,548,-0.0048
1C2,Baixo Alentejo,Homens,29,581,-0.0051
1C2,Baixo Alentejo,Homens,30,564,-0.0049
1C2,Baixo Alentejo,Homens,31,588,-0.0051
1C2,Baixo Alentejo,Homens,32,578,-0.005
1C2,Baixo Alentejo,Homens,33,590,-0.0051
1C2,Baixo Alentejo,Homens,34,612,-0.0053
1C2,Baixo Alentejo,Homens,35,579,-0.005
1C2,Baixo Alentejo,Homens,36,629,-0.0055
1C2,Baixo Alentejo,Homens,37,692,-0.006
1C2,Baixo Alentejo,Homens,38,702,-0.0061
1C2,Baixo Alentejo,Homens,39,718,-0.0063
1C2,Baixo Alentejo,Homens,40,726,-0.0063
1C2,Baixo Alentejo,Homens,41,717,-0.0062
1C2,Baixo Alentejo,Homens,42,742,-0.0065
1C2,Baixo Alentejo,Homens,43,869,-0.0076
1C2,Baixo Alentejo,Homens,44,830,-0.0072
1C2,Baixo Alentejo,Homens,45,824,-0.0072
1C2,Baixo Alentejo,Homens,46,827,-0.0072
1C2,Baixo Alentejo,Homens,47,781,-0.0068
1C2,Baixo Alentejo,Homens,48,765,-0.0067
1C2,Baixo Alentejo,Homens,49,803,-0.007
1C2,Baixo Alentejo,Homens,50,763,-0.0066
1C2,Baixo Alentejo,Homens,51,861,-0.0075
1C2,Baixo Alentejo,Homens,52,821,-0.0071
1C2,Baixo Alentejo,Homens,53,863,-0.0075
1C2,Baixo Alentejo,Homens,54,857,-0.0075
1C2,Baixo Alentejo,Homens,55,830,-0.0072
1C2,Baixo Alentejo,Homens,56,862,-0.0075
1C2,Baixo Alentejo,Homens,57,873,-0.0076
1C2,Baixo Alentejo,Homens,58,844,-0.0073
1C2,Baixo Alentejo,Homens,59,849,-0.0074
1C2,Baixo Alentejo,Homens,60,903,-0.0079
1C2,Baixo Alentejo,Homens,61,846,-0.0074
1C2,Baixo Alentejo,Homens,62,882,-0.0077
1C2,Baixo Alentejo,Homens,63,804,-0.007
1C2,Baixo Alentejo,Homens,64,755,-0.0066
1C2,Baixo Alentejo,Homens,65,830,-0.0072
1C2,Baixo Alentejo,Homens,66,776,-0.0068
1C2,Baixo Alentejo,Homens,67,786,-0.0068
1C2,Baixo Alentejo,Homens,68,795,-0.0069
1C2,Baixo Alentejo,Homens,69,752,-0.0065
1C2,Baixo Alentejo,Homens,70,694,-0.006
1C2,Baixo Alentejo,Homens,71,673,-0.0059
1C2,Baixo Alentejo,Homens,72,676,-0.0059
1C2,Baixo Alentejo,Homens,73,638,-0.0056
1C2,Baixo Alentejo,Homens,74,610,-0.0053
1C2,Baixo Alentejo,Homens,75,567,-0.0049
1C2,Baixo Alentejo,Homens,76,553,-0.0048
1C2,Baixo Alentejo,Homens,77,527,-0.0046
1C2,Baixo Alentejo,Homens,78,458,-0.004
1C2,Baixo Alentejo,Homens,79,399,-0.0035
1C2,Baixo Alentejo,Homens,80,431,-0.0038
1C2,Baixo Alentejo,Homens,81,467,-0.0041
1C2,Baixo Alentejo,Homens,82,404,-0.0035
1C2,Baixo Alentejo,Homens,83,381,-0.0033
1C2,Baixo Alentejo,Homens,84,388,-0.0034
1C2,Baixo Alentejo,Homens,85,345,-0.003
1C2,Baixo Alentejo,Homens,86,287,-0.0025
1C2,Baixo Alentejo,Homens,87,273,-0.0024
1C2,Baixo Alentejo,Homens,88,203,-0.0018
1C2,Baixo Alentejo,Homens,89,162,-0.0014
1C2,Baixo Alentejo,Homens,90,120,-0.001
1C2,Baixo Alentejo,Homens,91,104,-0.0009
1C2,Baixo Alentejo,Homens,92,95,-0.0008
1C2,Baixo Alentejo,Homens,93,62,-0.0005
1C2,Baixo Alentejo,Homens,94,46,-0.0004
1C2,Baixo Alentejo,Homens,95,30,-0.0003
1C2,Baixo Alentejo,Homens,96,17,-0.0001
1C2,Baixo Alentejo,Homens,97,16,-0.0001
1C2,Baixo Alentejo,Homens,98,10,-0.0001
1C2,Baixo Alentejo,Homens,99,10,-0.0001
1C2,Baixo Alentejo,Homens,100,9,-0.0001
1C2,Baixo Alentejo,Mulheres,0,424,0.0037
1C2,Baixo Alentejo,Mulheres,1,436,0.0038
1C2,Baixo Alentejo,Mulheres,2,440,0.0038
1C2,Baixo Alentejo,Mulheres,3,431,0.0038
1C2,Baixo Alentejo,Mulheres,4,482,0.0042
1C2,Baixo Alentejo,Mulheres,5,461,0.004
1C2,Baixo Alentejo,Mulheres,6,427,0.0037
1C2,Baixo Alentejo,Mulheres,7,461,0.004
1C2,Baixo Alentejo,Mulheres,8,468,0.0041
1C2,Baixo Alentejo,Mulheres,9,453,0.0039
1C2,Baixo Alentejo,Mulheres,10,509,0.0044
1C2,Baixo Alentejo,Mulheres,11,495,0.0043
1C2,Baixo Alentejo,Mulheres,12,483,0.0042
1C2,Baixo Alentejo,Mulheres,13,513,0.0045
1C2,Baixo Alentejo,Mulheres,14,548,0.0048
1C2,Baixo Alentejo,Mulheres,15,566,0.0049
1C2,Baixo Alentejo,Mulheres,16,583,0.0051
1C2,Baixo Alentejo,Mulheres,17,556,0.0048
1C2,Baixo Alentejo,Mulheres,18,534,0.0046
1C2,Baixo Alentejo,Mulheres,19,530,0.0046
1C2,Baixo Alentejo,Mulheres,20,541,0.0047
1C2,Baixo Alentejo,Mulheres,21,523,0.0046
1C2,Baixo Alentejo,Mulheres,22,517,0.0045
1C2,Baixo Alentejo,Mulheres,23,534,0.0046
1C2,Baixo Alentejo,Mulheres,24,464,0.004
1C2,Baixo Alentejo,Mulheres,25,456,0.004
1C2,Baixo Alentejo,Mulheres,26,425,0.0037
1C2,Baixo Alentejo,Mulheres,27,444,0.0039
1C2,Baixo Alentejo,Mulheres,28,488,0.0042
1C2,Baixo Alentejo,Mulheres,29,435,0.0038
1C2,Baixo Alentejo,Mulheres,30,482,0.0042
1C2,Baixo Alentejo,Mulheres,31,517,0.0045
1C2,Baixo Alentejo,Mulheres,32,531,0.0046
1C2,Baixo Alentejo,Mulheres,33,514,0.0045
1C2,Baixo Alentejo,Mulheres,34,514,0.0045
1C2,Baixo Alentejo,Mulheres,35,552,0.0048
1C2,Baixo Alentejo,Mulheres,36,574,0.005
1C2,Baixo Alentejo,Mulheres,37,620,0.0054
1C2,Baixo Alentejo,Mulheres,38,665,0.0058
1C2,Baixo Alentejo,Mulheres,39,710,0.0062
1C2,Baixo Alentejo,Mulheres,40,713,0.0062
1C2,Baixo Alentejo,Mulheres,41,730,0.0064
1C2,Baixo Alentejo,Mulheres,42,713,0.0062
1C2,Baixo Alentejo,Mulheres,43,774,0.0067
1C2,Baixo Alentejo,Mulheres,44,828,0.0072
1C2,Baixo Alentejo,Mulheres,45,820,0.0071
1C2,Baixo Alentejo,Mulheres,46,719,0.0063
1C2,Baixo Alentejo,Mulheres,47,732,0.0064
1C2,Baixo Alentejo,Mulheres,48,814,0.0071
1C2,Baixo Alentejo,Mulheres,49,767,0.0067
1C2,Baixo Alentejo,Mulheres,50,796,0.0069
1C2,Baixo Alentejo,Mulheres,51,762,0.0066
1C2,Baixo Alentejo,Mulheres,52,792,0.0069
1C2,Baixo Alentejo,Mulheres,53,826,0.0072
1C2,Baixo Alentejo,Mulheres,54,868,0.0076
1C2,Baixo Alentejo,Mulheres,55,812,0.0071
1C2,Baixo Alentejo,Mulheres,56,859,0.0075
1C2,Baixo Alentejo,Mulheres,57,853,0.0074
1C2,Baixo Alentejo,Mulheres,58,891,0.0078
1C2,Baixo Alentejo,Mulheres,59,835,0.0073
1C2,Baixo Alentejo,Mulheres,60,860,0.0075
1C2,Baixo Alentejo,Mulheres,61,835,0.0073
1C2,Baixo Alentejo,Mulheres,62,857,0.0075
1C2,Baixo Alentejo,Mulheres,63,874,0.0076
1C2,Baixo Alentejo,Mulheres,64,783,0.0068
1C2,Baixo Alentejo,Mulheres,65,871,0.0076
1C2,Baixo Alentejo,Mulheres,66,823,0.0072
1C2,Baixo Alentejo,Mulheres,67,812,0.0071
1C2,Baixo Alentejo,Mulheres,68,804,0.007
1C2,Baixo Alentejo,Mulheres,69,735,0.0064
1C2,Baixo Alentejo,Mulheres,70,780,0.0068
1C2,Baixo Alentejo,Mulheres,71,815,0.0071
1C2,Baixo Alentejo,Mulheres,72,759,0.0066
1C2,Baixo Alentejo,Mulheres,73,790,0.0069
1C2,Baixo Alentejo,Mulheres,74,695,0.0061
1C2,Baixo Alentejo,Mulheres,75,721,0.0063
1C2,Baixo Alentejo,Mulheres,76,716,0.0062
1C2,Baixo Alentejo,Mulheres,77,715,0.0062
1C2,Baixo Alentejo,Mulheres,78,643,0.0056
1C2,Baixo Alentejo,Mulheres,79,539,0.0047
1C2,Baixo Alentejo,Mulheres,80,694,0.006
1C2,Baixo Alentejo,Mulheres,81,640,0.0056
1C2,Baixo Alentejo,Mulheres,82,671,0.0058
1C2,Baixo Alentejo,Mulheres,83,656,0.0057
1C2,Baixo Alentejo,Mulheres,84,585,0.0051
1C2,Baixo Alentejo,Mulheres,85,578,0.005
1C2,Baixo Alentejo,Mulheres,86,535,0.0047
1C2,Baixo Alentejo,Mulheres,87,447,0.0039
1C2,Baixo Alentejo,Mulheres,88,400,0.0035
1C2,Baixo Alentejo,Mulheres,89,356,0.0031
1C2,Baixo Alentejo,Mulheres,90,295,0.0026
1C2,Baixo Alentejo,Mulheres,91,246,0.0021
1C2,Baixo Alentejo,Mulheres,92,188,0.0016
1C2,Baixo Alentejo,Mulheres,93,166,0.0014
1C2,Baixo Alentejo,Mulheres,94,138,0.0012
1C2,Baixo Alentejo,Mulheres,95,92,0.0008
1C2,Baixo Alentejo,Mulheres,96,64,0.0006
1C2,Baixo Alentejo,Mulheres,97,47,0.0004
1C2,Baixo Alentejo,Mulheres,98,30,0.0003
1C2,Baixo Alentejo,Mulheres,99,22,0.0002
1C2,Baixo Alentejo,Mulheres,100,32,0.0003
1C3,Alto Alentejo,Homens,0,316,-0.003
1C3,Alto Alentejo,Homens,1,369,-0.0035
1C3,Alto Alentejo,Homens,2,374,-0.0036
1C3,Alto Alentejo,Homens,3,397,-0.0038
1C3,Alto Alentejo,Homens,4,404,-0.0039
1C3,Alto Alentejo,Homens,5,412,-0.0039
1C3,Alto Alentejo,Homens,6,414,-0.0039
1C3,Alto Alentejo,Homens,7,397,-0.0038
1C3,Alto Alentejo,Homens,8,415,-0.004
1C3,Alto Alentejo,Homens,9,431,-0.0041
1C3,Alto Alentejo,Homens,10,484,-0.0046
1C3,Alto Alentejo,Homens,11,440,-0.0042
1C3,Alto Alentejo,Homens,12,457,-0.0044
1C3,Alto Alentejo,Homens,13,453,-0.0043
1C3,Alto Alentejo,Homens,14,493,-0.0047
1C3,Alto Alentejo,Homens,15,482,-0.0046
1C3,Alto Alentejo,Homens,16,481,-0.0046
1C3,Alto Alentejo,Homens,17,518,-0.0049
1C3,Alto Alentejo,Homens,18,509,-0.0049
1C3,Alto Alentejo,Homens,19,510,-0.0049
1C3,Alto Alentejo,Homens,20,515,-0.0049
1C3,Alto Alentejo,Homens,21,544,-0.0052
1C3,Alto Alentejo,Homens,22,491,-0.0047
1C3,Alto Alentejo,Homens,23,463,-0.0044
1C3,Alto Alentejo,Homens,24,457,-0.0044
1C3,Alto Alentejo,Homens,25,472,-0.0045
1C3,Alto Alentejo,Homens,26,409,-0.0039
1C3,Alto Alentejo,Homens,27,457,-0.0044
1C3,Alto Alentejo,Homens,28,424,-0.004
1C3,Alto Alentejo,Homens,29,439,-0.0042
1C3,Alto Alentejo,Homens,30,452,-0.0043
1C3,Alto Alentejo,Homens,31,413,-0.0039
1C3,Alto Alentejo,Homens,32,433,-0.0041
1C3,Alto Alentejo,Homens,33,431,-0.0041
1C3,Alto Alentejo,Homens,34,508,-0.0048
1C3,Alto Alentejo,Homens,35,489,-0.0047
1C3,Alto Alentejo,Homens,36,521,-0.005
1C3,Alto Alentejo,Homens,37,532,-0.0051
1C3,Alto Alentejo,Homens,38,552,-0.0053
1C3,Alto Alentejo,Homens,39,566,-0.0054
1C3,Alto Alentejo,Homens,40,601,-0.0057
1C3,Alto Alentejo,Homens,41,671,-0.0064
1C3,Alto Alentejo,Homens,42,613,-0.0058
1C3,Alto Alentejo,Homens,43,709,-0.0068
1C3,Alto Alentejo,Homens,44,716,-0.0068
1C3,Alto Alentejo,Homens,45,721,-0.0069
1C3,Alto Alentejo,Homens,46,735,-0.007
1C3,Alto Alentejo,Homens,47,723,-0.0069
1C3,Alto Alentejo,Homens,48,730,-0.007
1C3,Alto Alentejo,Homens,49,712,-0.0068
1C3,Alto Alentejo,Homens,50,711,-0.0068
1C3,Alto Alentejo,Homens,51,695,-0.0066
1C3,Alto Alentejo,Homens,52,720,-0.0069
1C3,Alto Alentejo,Homens,53,691,-0.0066
1C3,Alto Alentejo,Homens,54,739,-0.007
1C3,Alto Alentejo,Homens,55,727,-0.0069
1C3,Alto Alentejo,Homens,56,751,-0.0072
1C3,Alto Alentejo,Homens,57,743,-0.0071
1C3,Alto Alentejo,Homens,58,836,-0.008
1C3,Alto Alentejo,Homens,59,764,-0.0073
1C3,Alto Alentejo,Homens,60,781,-0.0074
1C3,Alto Alentejo,Homens,61,768,-0.0073
1C3,Alto Alentejo,Homens,62,779,-0.0074
1C3,Alto Alentejo,Homens,63,779,-0.0074
1C3,Alto Alentejo,Homens,64,697,-0.0066
1C3,Alto Alentejo,Homens,65,695,-0.0066
1C3,Alto Alentejo,Homens,66,718,-0.0068
1C3,Alto Alentejo,Homens,67,678,-0.0065
1C3,Alto Alentejo,Homens,68,738,-0.007
1C3,Alto Alentejo,Homens,69,667,-0.0064
1C3,Alto Alentejo,Homens,70,648,-0.0062
1C3,Alto Alentejo,Homens,71,544,-0.0052
1C3,Alto Alentejo,Homens,72,674,-0.0064
1C3,Alto Alentejo,Homens,73,616,-0.0059
1C3,Alto Alentejo,Homens,74,578,-0.0055
1C3,Alto Alentejo,Homens,75,600,-0.0057
1C3,Alto Alentejo,Homens,76,537,-0.0051
1C3,Alto Alentejo,Homens,77,486,-0.0046
1C3,Alto Alentejo,Homens,78,424,-0.004
1C3,Alto Alentejo,Homens,79,400,-0.0038
1C3,Alto Alentejo,Homens,80,401,-0.0038
1C3,Alto Alentejo,Homens,81,461,-0.0044
1C3,Alto Alentejo,Homens,82,456,-0.0043
1C3,Alto Alentejo,Homens,83,392,-0.0037
1C3,Alto Alentejo,Homens,84,406,-0.0039
1C3,Alto Alentejo,Homens,85,397,-0.0038
1C3,Alto Alentejo,Homens,86,356,-0.0034
1C3,Alto Alentejo,Homens,87,302,-0.0029
1C3,Alto Alentejo,Homens,88,254,-0.0024
1C3,Alto Alentejo,Homens,89,210,-0.002
1C3,Alto Alentejo,Homens,90,196,-0.0019
1C3,Alto Alentejo,Homens,91,149,-0.0014
1C3,Alto Alentejo,Homens,92,110,-0.001
1C3,Alto Alentejo,Homens,93,90,-0.0009
1C3,Alto Alentejo,Homens,94,76,-0.0007
1C3,Alto Alentejo,Homens,95,44,-0.0004
1C3,Alto Alentejo,Homens,96,34,-0.0003
1C3,Alto Alentejo,Homens,97,24,-0.0002
1C3,Alto Alentejo,Homens,98,9,-0.0001
1C3,Alto Alentejo,Homens,99,8,-0.0001
1C3,Alto Alentejo,Homens,100,13,-0.0001
1C3,Alto Alentejo,Mulheres,0,386,0.0037
1C3,Alto Alentejo,Mulheres,1,312,0.003
1C3,Alto Alentejo,Mulheres,2,427,0.0041
1C3,Alto Alentejo,Mulheres,3,402,0.0038
1C3,Alto Alentejo,Mulheres,4,385,0.0037
1C3,Alto Alentejo,Mulheres,5,406,0.0039
1C3,Alto Alentejo,Mulheres,6,391,0.0037
1C3,Alto Alentejo,Mulheres,7,380,0.0036
1C3,Alto Alentejo,Mulheres,8,415,0.004
1C3,Alto Alentejo,Mulheres,9,435,0.0041
1C3,Alto Alentejo,Mulheres,10,426,0.0041
1C3,Alto Alentejo,Mulheres,11,447,0.0043
1C3,Alto Alentejo,Mulheres,12,441,0.0042
1C3,Alto Alentejo,Mulheres,13,411,0.0039
1C3,Alto Alentejo,Mulheres,14,456,0.0043
1C3,Alto Alentejo,Mulheres,15,529,0.005
1C3,Alto Alentejo,Mulheres,16,467,0.0045
1C3,Alto Alentejo,Mulheres,17,459,0.0044
1C3,Alto Alentejo,Mulheres,18,500,0.0048
1C3,Alto Alentejo,Mulheres,19,472,0.0045
1C3,Alto Alentejo,Mulheres,20,501,0.0048
1C3,Alto Alentejo,Mulheres,21,546,0.0052
1C3,Alto Alentejo,Mulheres,22,458,0.0044
1C3,Alto Alentejo,Mulheres,23,503,0.0048
1C3,Alto Alentejo,Mulheres,24,446,0.0043
1C3,Alto Alentejo,Mulheres,25,449,0.0043
1C3,Alto Alentejo,Mulheres,26,402,0.0038
1C3,Alto Alentejo,Mulheres,27,424,0.004
1C3,Alto Alentejo,Mulheres,28,397,0.0038
1C3,Alto Alentejo,Mulheres,29,419,0.004
1C3,Alto Alentejo,Mulheres,30,409,0.0039
1C3,Alto Alentejo,Mulheres,31,419,0.004
1C3,Alto Alentejo,Mulheres,32,444,0.0042
1C3,Alto Alentejo,Mulheres,33,434,0.0041
1C3,Alto Alentejo,Mulheres,34,498,0.0047
1C3,Alto Alentejo,Mulheres,35,516,0.0049
1C3,Alto Alentejo,Mulheres,36,518,0.0049
1C3,Alto Alentejo,Mulheres,37,562,0.0054
1C3,Alto Alentejo,Mulheres,38,599,0.0057
1C3,Alto Alentejo,Mulheres,39,636,0.0061
1C3,Alto Alentejo,Mulheres,40,669,0.0064
1C3,Alto Alentejo,Mulheres,41,615,0.0059
1C3,Alto Alentejo,Mulheres,42,623,0.0059
1C3,Alto Alentejo,Mulheres,43,741,0.0071
1C3,Alto Alentejo,Mulheres,44,770,0.0073
1C3,Alto Alentejo,Mulheres,45,761,0.0073
1C3,Alto Alentejo,Mulheres,46,771,0.0073
1C3,Alto Alentejo,Mulheres,47,714,0.0068
1C3,Alto Alentejo,Mulheres,48,724,0.0069
1C3,Alto Alentejo,Mulheres,49,711,0.0068
1C3,Alto Alentejo,Mulheres,50,762,0.0073
1C3,Alto Alentejo,Mulheres,51,726,0.0069
1C3,Alto Alentejo,Mulheres,52,752,0.0072
1C3,Alto Alentejo,Mulheres,53,787,0.0075
1C3,Alto Alentejo,Mulheres,54,789,0.0075
1C3,Alto Alentejo,Mulheres,55,769,0.0073
1C3,Alto Alentejo,Mulheres,56,788,0.0075
1C3,Alto Alentejo,Mulheres,57,785,0.0075
1C3,Alto Alentejo,Mulheres,58,822,0.0078
1C3,Alto Alentejo,Mulheres,59,845,0.0081
1C3,Alto Alentejo,Mulheres,60,796,0.0076
1C3,Alto Alentejo,Mulheres,61,841,0.008
1C3,Alto Alentejo,Mulheres,62,843,0.008
1C3,Alto Alentejo,Mulheres,63,847,0.0081
1C3,Alto Alentejo,Mulheres,64,731,0.007
1C3,Alto Alentejo,Mulheres,65,752,0.0072
1C3,Alto Alentejo,Mulheres,66,784,0.0075
1C3,Alto Alentejo,Mulheres,67,737,0.007
1C3,Alto Alentejo,Mulheres,68,780,0.0074
1C3,Alto Alentejo,Mulheres,69,705,0.0067
1C3,Alto Alentejo,Mulheres,70,738,0.007
1C3,Alto Alentejo,Mulheres,71,766,0.0073
1C3,Alto Alentejo,Mulheres,72,751,0.0072
1C3,Alto Alentejo,Mulheres,73,729,0.0069
1C3,Alto Alentejo,Mulheres,74,730,0.007
1C3,Alto Alentejo,Mulheres,75,691,0.0066
1C3,Alto Alentejo,Mulheres,76,729,0.0069
1C3,Alto Alentejo,Mulheres,77,666,0.0063
1C3,Alto Alentejo,Mulheres,78,668,0.0064
1C3,Alto Alentejo,Mulheres,79,578,0.0055
1C3,Alto Alentejo,Mulheres,80,651,0.0062
1C3,Alto Alentejo,Mulheres,81,633,0.006
1C3,Alto Alentejo,Mulheres,82,672,0.0064
1C3,Alto Alentejo,Mulheres,83,598,0.0057
1C3,Alto Alentejo,Mulheres,84,623,0.0059
1C3,Alto Alentejo,Mulheres,85,616,0.0059
1C3,Alto Alentejo,Mulheres,86,525,0.005
1C3,Alto Alentejo,Mulheres,87,490,0.0047
1C3,Alto Alentejo,Mulheres,88,470,0.0045
1C3,Alto Alentejo,Mulheres,89,374,0.0036
1C3,Alto Alentejo,Mulheres,90,338,0.0032
1C3,Alto Alentejo,Mulheres,91,264,0.0025
1C3,Alto Alentejo,Mulheres,92,227,0.0022
1C3,Alto Alentejo,Mulheres,93,172,0.0016
1C3,Alto Alentejo,Mulheres,94,159,0.0015
1C3,Alto Alentejo,Mulheres,95,118,0.0011
1C3,Alto Alentejo,Mulheres,96,86,0.0008
1C3,Alto Alentejo,Mulheres,97,53,0.0005
1C3,Alto Alentejo,Mulheres,98,42,0.0004
1C3,Alto Alentejo,Mulheres,99,25,0.0002
1C3,Alto Alentejo,Mulheres,100,47,0.0004
1C4,Alentejo Central,Homens,0,547,-0.0036
1C4,Alentejo Central,Homens,1,571,-0.0037
1C4,Alentejo Central,Homens,2,607,-0.004
1C4,Alentejo Central,Homens,3,597,-0.0039
1C4,Alentejo Central,Homens,4,655,-0.0043
1C4,Alentejo Central,Homens,5,644,-0.0042
1C4,Alentejo Central,Homens,6,582,-0.0038
1C4,Alentejo Central,Homens,7,611,-0.004
1C4,Alentejo Central,Homens,8,670,-0.0044
1C4,Alentejo Central,Homens,9,642,-0.0042
1C4,Alentejo Central,Homens,10,684,-0.0045
1C4,Alentejo Central,Homens,11,661,-0.0043
1C4,Alentejo Central,Homens,12,706,-0.0046
1C4,Alentejo Central,Homens,13,679,-0.0045
1C4,Alentejo Central,Homens,14,722,-0.0047
1C4,Alentejo Central,Homens,15,753,-0.0049
1C4,Alentejo Central,Homens,16,769,-0.005
1C4,Alentejo Central,Homens,17,764,-0.005
1C4,Alentejo Central,Homens,18,750,-0.0049
1C4,Alentejo Central,Homens,19,744,-0.0049
1C4,Alentejo Central,Homens,20,772,-0.0051
1C4,Alentejo Central,Homens,21,831,-0.0055
1C4,Alentejo Central,Homens,22,820,-0.0054
1C4,Alentejo Central,Homens,23,755,-0.005
1C4,Alentejo Central,Homens,24,747,-0.0049
1C4,Alentejo Central,Homens,25,666,-0.0044
